syn_id,pre,pre_id,pre_common_id,post,post_id,post_common_id,x_pos,y_pos,z_pos,size
1,RIH,145,124,CEPDL,187,71,6264,3540,50,56629.85685
1,RIH,145,124,OLQDL,189,95,6264,3540,50,115370.1431
2,RIH,145,124,URXR,179,181,3312,3848,50,529157.3604
2,RIH,145,124,IL2DR,182,88,3312,3848,50,153855.8376
2,RIH,145,124,CEPDR,186,72,3312,3848,50,17786.80203
10,CEPVR,219,74,IL2VR,205,92,3672,7816,50,77913.99317
10,CEPVR,219,74,OLQVR,213,98,3672,7816,50,20486.00683
12,IL2DR,182,88,RIPR,153,128,3572,4488,150,212800.0
13,RIH,145,124,CEPDR,186,72,3324,3568,200,64923.76138
13,RIH,145,124,OLQDR,188,96,3324,3568,200,153476.2386
24,RIH,145,124,IL2DR,182,88,3660,4076,300,28800.0
25,IL2DL,183,87,GLRDL,109,0,5556,4452,300,87200.0
30,RIH,145,124,IL2DL,183,87,6152,3964,350,100800.0
32,IL2DL,183,87,GLRDL,109,0,5404,4192,350,119040.0
32,IL2DL,183,87,RMED,164,139,5404,4192,350,56960.0
33,IL2DR,182,88,CEPshDR,1,0,3132,4092,400,22619.71831
33,IL2DR,182,88,RIH,145,124,3132,4092,400,21380.28169
41,RIH,145,124,URXL,178,180,6684,3656,600,124680.5247
41,RIH,145,124,CEPDL,187,71,6684,3656,600,190519.4753
44,RIH,145,124,CEPshDL,2,0,6740,4060,500,7464.984227
44,RIH,145,124,RIPL,154,127,6740,4060,500,38935.01577
45,RIH,145,124,CEPDL,187,71,6420,3476,550,61458.87743
45,RIH,145,124,OLQDL,189,95,6420,3476,550,52941.12257
53,RMEV,165,142,BWM-DR03,127,0,5012,3940,700,207698.6472
53,RMEV,165,142,BWM-DL01,134,0,5012,3940,700,300976.4828
53,RMEV,165,142,BWM-DL03,135,0,5012,3940,700,58454.1103
53,RMEV,165,142,RMEL,163,140,5012,3940,700,30470.75963
64,IL2DR,182,88,RIH,145,124,3308,4060,700,122624.6185
64,IL2DR,182,88,RMED,164,139,3308,4060,700,106975.3815
59,RMEV,165,142,RMEL,163,140,4864,3652,650,49853.42163
59,RMEV,165,142,RMDDL,173,133,4864,3652,650,30946.57837
61,RIH,145,124,RMED,164,139,3288,3420,750,44739.72603
61,RIH,145,124,IL1DR,180,82,3288,3420,750,28356.16438
61,RIH,145,124,OLQDR,188,96,3288,3420,750,204164.3836
61,RIH,145,124,URYDL,191,182,3288,3420,750,274739.726
63,URADR,184,175,RMER,162,141,3776,3584,750,112488.0
63,URADR,184,175,RMED,164,139,3776,3584,750,403512.0
65,RIH,145,124,URXR,179,181,3000,3424,750,6645.72004
65,RIH,145,124,IL1DR,180,82,3000,3424,750,2176.032226
65,RIH,145,124,CEPDR,186,72,3000,3424,750,49578.24773
68,RMEV,165,142,RMDDL,173,133,4744,3624,750,96800.0
71,RIH,145,124,RMEL,163,140,6408,3920,800,194631.1111
71,RIH,145,124,IL2DL,183,87,6408,3920,800,298168.8889
72,RMEV,165,142,BWM-DR03,127,0,4356,4060,800,92337.60684
72,RMEV,165,142,BWM-DR01,133,0,4356,4060,800,254200.0
72,RMEV,165,142,BWM-DL01,134,0,4356,4060,800,106459.8291
72,RMEV,165,142,BWM-DL03,135,0,4356,4060,800,26071.79487
72,RMEV,165,142,RMDDL,173,133,4356,4060,800,537730.7692
85,IL2DR,182,88,RIH,145,124,3156,4088,800,27575.1503
85,IL2DR,182,88,RMED,164,139,3156,4088,800,12424.8497
89,URADR,184,175,RMER,162,141,3680,3748,850,85600.0
92,IL2DR,182,88,RIPR,153,128,3332,4656,850,29213.44956
92,IL2DR,182,88,RMEV,165,142,3332,4656,850,27586.55044
95,RMEV,165,142,RMDDL,173,133,4892,3544,900,56000.0
96,RMEV,165,142,RMDDL,173,133,4624,3640,900,69600.0
98,URADL,185,174,RMEL,163,140,5896,4044,900,21252.66332
98,URADL,185,174,RMEV,165,142,5896,4044,900,347.3366834
99,RMDDL,173,133,BWM-DR03,127,0,4384,4244,900,71862.78317
99,RMDDL,173,133,BWM-DR01,133,0,4384,4244,900,26537.21683
104,URADR,184,175,BWM-DR03,127,0,3940,4352,950,47891.79601
104,URADR,184,175,RMEL,163,140,3940,4352,950,58508.20399
106,RMEV,165,142,SMDVR,243,173,4228,3348,1000,117600.0
111,RMEV,165,142,RMDDL,173,133,4916,3400,1150,190400.0
112,RMEV,165,142,RMDDR,172,134,4952,3540,1050,17199.58377
112,RMEV,165,142,RMDDL,173,133,4952,3540,1050,215600.4162
113,RMEV,165,142,RMDDL,173,133,4512,3584,1050,39200.0
114,RMEV,165,142,BWM-DR03,127,0,4212,3432,1300,81182.17617
114,RMEV,165,142,BWM-DR01,133,0,4212,3432,1300,441517.0984
114,RMEV,165,142,RMDDL,173,133,4212,3432,1300,579669.2228
114,RMEV,165,142,URADR,184,175,4212,3432,1300,25636.47668
114,RMEV,165,142,SMDVR,243,173,4212,3432,1300,246395.0259
117,RIH,145,124,GLRDR,100,0,3612,5024,1150,23607.60761
117,RIH,145,124,RMEL,163,140,3612,5024,1150,5150.750751
117,RIH,145,124,IL2DR,182,88,3612,5024,1150,400041.6416
118,URADR,184,175,RMER,162,141,3556,3992,1150,171750.0
118,URADR,184,175,RMDDL,173,133,3556,3992,1150,194650.0
119,RIH,145,124,RMED,164,139,2860,4352,1100,75520.32032
119,RIH,145,124,IL2DR,182,88,2860,4352,1100,22079.67968
120,RMEV,165,142,RMED,164,139,4200,3120,1200,4835.036496
120,RMEV,165,142,URADR,184,175,4200,3120,1200,31953.28467
120,RMEV,165,142,SMDVR,243,173,4200,3120,1200,164811.6788
123,URYDL,191,182,RMDDR,172,134,6004,3668,1150,69145.03511
123,URYDL,191,182,RMDVL,175,137,6004,3668,1150,59898.09428
123,URYDL,191,182,URADL,185,174,6004,3668,1150,8556.870612
126,RMDDL,173,133,BWM-DR03,127,0,4348,4208,1150,48011.57742
126,RMDDL,173,133,BWM-DR05,130,0,4348,4208,1150,3145.586107
126,RMDDL,173,133,BWM-DR01,133,0,4348,4208,1150,63242.83647
136,IL1DL,181,81,RMEL,163,140,6224,4128,1200,176000.0
130,OLLL,201,93,RMED,164,139,6012,3104,1250,39968.13778
130,OLLL,201,93,RMDVL,175,137,6012,3104,1250,51646.07104
130,OLLL,201,93,IL1DL,181,81,6012,3104,1250,25987.51346
130,OLLL,201,93,URYDL,191,182,6012,3104,1250,35198.27772
131,OLLR,199,94,RMED,164,139,3520,3144,1300,52254.05961
131,OLLR,199,94,RMDVR,174,138,3520,3144,1300,433222.6105
131,OLLR,199,94,IL1DR,180,82,3520,3144,1300,31595.4779
131,OLLR,199,94,URYDL,191,182,3520,3144,1300,74127.852
132,RMDDL,173,133,BWM-DL03,135,0,4924,3500,1200,4092.307692
132,RMDDL,173,133,RMEV,165,142,4924,3500,1200,14307.69231
135,RMDDL,173,133,BWM-DL06,139,0,5132,3952,1200,51220.0
135,RMDDL,173,133,RMDDR,172,134,5132,3952,1200,780.0
147,IL1DL,181,81,RMEL,163,140,6200,4180,1250,134307.6923
147,IL1DL,181,81,URADL,185,174,6200,4180,1250,2492.307692
148,RMDDL,173,133,BWM-DR03,127,0,3940,4232,1300,17435.1717
148,RMDDL,173,133,BWM-DR01,133,0,3940,4232,1300,2023.725286
148,RMDDL,173,133,URADR,184,175,3940,4232,1300,130141.103
150,IL1DL,181,81,RMEL,163,140,6368,4320,1250,84974.7027
150,IL1DL,181,81,IL2DL,183,87,6368,4320,1250,11825.2973
151,URADL,185,174,BWM-DL02,136,0,5900,4644,1300,206400.0
152,IL2DR,182,88,RIPR,153,128,3092,4576,1250,56070.97481
152,IL2DR,182,88,URADR,184,175,3092,4576,1250,15129.02519
154,OLLR,199,94,RMED,164,139,3588,2732,1300,56000.0
155,OLLR,199,94,RMED,164,139,3440,2856,1350,12184.61538
155,OLLR,199,94,RMDVR,174,138,3440,2856,1350,177579.4872
155,OLLR,199,94,OLQDR,188,96,3440,2856,1350,21435.89744
156,RMEV,165,142,BWM-DL01,134,0,4928,3340,1450,639447.557
156,RMEV,165,142,BWM-DL03,135,0,4928,3340,1450,254139.4137
156,RMEV,165,142,RMDDL,173,133,4928,3340,1450,101109.2291
156,RMEV,165,142,SMDVL,244,172,4928,3340,1450,263703.8002
157,RMEV,165,142,BWM-DL01,134,0,5428,3480,1350,207370.0
157,RMEV,165,142,RMDDR,172,134,5428,3480,1350,78831.66667
157,RMEV,165,142,SMDVL,244,172,5428,3480,1350,86598.33333
158,URYDL,191,182,RMDDL,173,133,3392,3728,1350,67452.26782
158,URYDL,191,182,RMDVR,174,138,3392,3728,1350,142147.7322
159,IL1DL,181,81,RMEL,163,140,6804,4020,1300,97600.0
161,OLQDR,188,96,CEPshDR,1,0,2436,4416,1300,63200.0
164,IL1DL,181,81,URADL,185,174,5652,3252,1450,9747.939698
164,IL1DL,181,81,SMDDR,241,171,5652,3252,1450,683052.0603
165,RMDDL,173,133,RMED,164,139,3604,4200,1400,13236.36364
165,RMDDL,173,133,URADR,184,175,3604,4200,1400,34763.63636
166,OLLL,201,93,RMED,164,139,5636,2488,1400,52000.0
167,OLLL,201,93,RMED,164,139,5832,2608,1400,104800.0
169,RMEV,165,142,SMDVL,244,172,5188,3136,1450,237600.0
174,RMDDR,172,134,BWM-DL01,134,0,5560,4288,1450,73373.07297
174,RMDDR,172,134,BWM-DL03,135,0,5560,4288,1450,271556.0123
174,RMDDR,172,134,BWM-DL02,136,0,5560,4288,1450,4160.32888
174,RMDDR,172,134,BWM-DL06,139,0,5560,4288,1450,18910.58582
175,URADR,184,175,BWM-DR02,126,0,3564,4316,1450,224640.3275
175,URADR,184,175,RMED,164,139,3564,4316,1450,95631.52508
175,URADR,184,175,RMDDL,173,133,3564,4316,1450,35627.43091
175,URADR,184,175,RMDVR,174,138,3564,4316,1450,10500.71648
176,RMDDR,172,134,URADL,185,174,5740,4292,1400,24000.0
183,IL1DL,181,81,RMDVL,175,137,5808,3468,1450,90400.0
189,OLLL,201,93,AVER,82,50,5616,2424,1700,974833.5015
189,OLLL,201,93,RIBL,147,115,5616,2424,1700,317723.5116
189,OLLL,201,93,RMED,164,139,5616,2424,1700,138642.9869
192,RMEV,165,142,BWM-DL01,134,0,5260,3300,1550,91148.49429
192,RMEV,165,142,SMDVL,244,172,5260,3300,1550,246451.5057
197,OLLR,199,94,RMED,164,139,4088,2496,1550,110400.0
203,RMDDR,172,134,BWM-DL01,134,0,5476,3628,1550,25600.0
205,RMDDR,172,134,BWM-DL01,134,0,5868,4360,2250,1110429.091
205,RMDDR,172,134,BWM-DL03,135,0,5868,4360,2250,834710.303
205,RMDDR,172,134,RMDVL,175,137,5868,4360,2250,1794060.606
207,IL1DL,181,81,BWM-DL01,134,0,6020,4252,1750,583443.0584
207,IL1DL,181,81,RMEL,163,140,6020,4252,1750,321204.0241
207,IL1DL,181,81,RMDVL,175,137,6020,4252,1750,454651.1066
207,IL1DL,181,81,URADL,185,174,6020,4252,1750,183101.8109
209,URADL,185,174,BWM-DL01,134,0,6000,4420,1700,141983.2482
209,URADL,185,174,BWM-DL02,136,0,6000,4420,1700,115121.5526
209,URADL,185,174,RMEL,163,140,6000,4420,1700,235039.8366
209,URADL,185,174,IL1DL,181,81,6000,4420,1700,447055.3626
214,OLLL,201,93,RMED,164,139,5228,2424,1600,100800.0
216,OLLR,199,94,RMED,164,139,4648,2508,1650,338400.0
217,OLLL,201,93,SMDVL,244,172,5140,2772,1650,344000.0
218,SMDDR,241,171,SMDVL,244,172,5448,3108,1600,158400.0
219,OLLR,199,94,RMDVR,174,138,3612,3152,1600,23479.22211
219,OLLR,199,94,IL1DR,180,82,3612,3152,1600,41320.77789
221,RMEV,165,142,BWM-DL01,134,0,4916,3412,1650,144567.3759
221,RMEV,165,142,SMDVL,244,172,4916,3412,1650,51432.62411
223,OLQDR,188,96,CEPshDR,1,0,2432,3768,1600,108494.2222
223,OLQDR,188,96,URYDL,191,182,2432,3768,1600,8305.777778
224,OLQDL,189,95,CEPshDL,2,0,7032,3836,1650,116354.4828
224,OLQDL,189,95,RMDVL,175,137,7032,3836,1650,406743.4483
224,OLQDL,189,95,OLLL,201,93,7032,3836,1650,53702.06897
225,OLQDL,189,95,CEPshDL,2,0,7216,3868,1700,232560.0
225,OLQDL,189,95,AVER,82,50,7216,3868,1700,12240.0
226,RMDDL,173,133,RMDVR,174,138,3536,3972,1600,104000.0
230,OLQDL,189,95,RIH,145,124,6744,4800,1600,145286.0968
230,OLQDL,189,95,RMEL,163,140,6744,4800,1600,4313.903193
315,IL1DR,180,82,BWM-DR02,126,0,3540,4276,1750,67746.76259
315,IL1DR,180,82,BWM-DR01,133,0,3540,4276,1750,218676.259
315,IL1DR,180,82,RIPR,153,128,3540,4276,1750,155217.2662
315,IL1DR,180,82,RMDDL,173,133,3540,4276,1750,178371.223
315,IL1DR,180,82,RMDVR,174,138,3540,4276,1750,201525.1799
315,IL1DR,180,82,URADR,184,175,3540,4276,1750,12863.30935
231,OLLL,201,93,AVER,82,50,6376,3088,1700,470166.4
231,OLLL,201,93,RMDVL,175,137,6376,3088,1700,181033.6
232,RMEV,165,142,BWM-DR01,133,0,4396,3288,1700,299140.339
232,RMEV,165,142,BWM-DL01,134,0,4396,3288,1700,4729.491525
232,RMEV,165,142,SMDVR,243,173,4396,3288,1700,44930.16949
233,URYDL,191,182,RMDVL,175,137,6672,3464,1650,80800.0
234,OLQDR,188,96,RMDVR,174,138,2544,3736,1750,295760.7477
234,OLQDR,188,96,URYDL,191,182,2544,3736,1750,259439.2523
238,RIBL,147,115,AVER,82,50,6092,2604,1750,213600.0
241,CEPDL,187,71,RMDVL,175,137,6068,3260,1700,14510.51051
241,CEPDL,187,71,OLLL,201,93,6068,3260,1700,9489.489489
245,RMDDL,173,133,BWM-DR03,127,0,3676,4260,2250,132839.7566
245,RMDDL,173,133,BWM-DR01,133,0,3676,4260,2250,968154.1582
245,RMDDL,173,133,RMDVR,174,138,3676,4260,2250,1119006.085
246,URADR,184,175,BWM-DR02,126,0,3564,4452,1750,17207.54717
246,URADR,184,175,BWM-DR01,133,0,3564,4452,1750,221308.1761
246,URADR,184,175,RIPR,153,128,3564,4452,1750,211270.4403
246,URADR,184,175,IL1DR,180,82,3564,4452,1750,6213.836478
248,RIH,145,124,RIPL,154,127,6400,6380,1850,451922.4242
248,RIH,145,124,OLQVL,217,97,6400,6380,1850,446477.5758
249,RIH,145,124,RIPR,153,128,3332,6152,1700,90400.0
250,RIH,145,124,OLQVL,217,97,6400,6240,1700,72000.0
252,OLLL,201,93,AVER,82,50,5796,2684,1750,204000.0
253,OLLL,201,93,SMDDR,241,171,5636,2852,1750,84800.0
255,OLLR,199,94,RMDVR,174,138,3124,2992,1750,256800.0
256,CEPDL,187,71,AVER,82,50,5904,3056,1800,177005.4381
256,CEPDL,187,71,OLLL,201,93,5904,3056,1800,629063.4441
256,CEPDL,187,71,SMDDR,241,171,5904,3056,1800,55531.11782
257,IL1DR,180,82,BWM-DR03,127,0,4068,3108,1750,9645.16129
257,IL1DR,180,82,SMDDL,242,170,4068,3108,1750,137554.8387
263,RMDDL,173,133,BWM-DR03,127,0,4008,3680,1800,28086.41975
263,RMDDL,173,133,BWM-DR01,133,0,4008,3680,1800,110493.8272
263,RMDDL,173,133,RMED,164,139,4008,3680,1800,161419.7531
266,RIH,145,124,RIPR,153,128,3320,6484,1750,77161.84615
266,RIH,145,124,OLQVR,213,98,3320,6484,1750,117238.1538
271,OLLL,201,93,AVER,82,50,6212,2936,1850,176697.3948
271,OLLL,201,93,SMDDR,241,171,6212,2936,1850,199302.6052
272,SMDDL,242,170,BWM-DR03,127,0,4328,3156,1950,247906.7485
272,SMDDL,242,170,BWM-DR01,133,0,4328,3156,1950,72375.46012
272,SMDDL,242,170,SMDVR,243,173,4328,3156,1950,493317.7914
273,IL1DR,180,82,RMDDL,173,133,3644,3392,1800,10172.75064
273,IL1DR,180,82,RMDVR,174,138,3644,3392,1800,598627.2494
275,RMDDL,173,133,BWM-DR03,127,0,3944,4268,1800,110151.417
275,RMDDL,173,133,BWM-DR05,130,0,3944,4268,1800,9048.582996
281,OLLR,199,94,AVEL,84,49,3004,2984,1900,96929.03226
281,OLLR,199,94,RMDVR,174,138,3004,2984,1900,210270.9677
284,CEPDR,186,72,RMDVR,174,138,3388,3220,1900,260048.8488
284,CEPDR,186,72,OLLR,199,94,3388,3220,1900,117551.1512
285,RMEV,165,142,BWM-DR01,133,0,4624,3488,1900,22625.30612
285,RMEV,165,142,BWM-DL01,134,0,4624,3488,1900,235634.2857
285,RMEV,165,142,BWM-DL03,135,0,4624,3488,1900,67324.08163
285,RMEV,165,142,SMDVR,243,173,4624,3488,1900,215216.3265
291,IL1DR,180,82,RMER,162,141,2536,4920,1850,200800.0
295,RIS,159,130,AVER,82,50,5800,2412,1950,57164.29652
295,RIS,159,130,SMDDR,241,171,5800,2412,1950,45235.70348
296,OLLL,201,93,RIBL,147,115,5196,2484,1950,127489.669
296,OLLL,201,93,RMED,164,139,5196,2484,1950,74910.33099
298,CEPDR,186,72,AVEL,84,49,3532,2724,2000,526931.2
298,CEPDR,186,72,OLLR,199,94,3532,2724,2000,372268.8
299,OLLR,199,94,CEPDR,186,72,3848,2960,1900,116000.0
301,SMDVL,244,172,BWM-DL01,134,0,5064,3496,1900,119937.9978
301,SMDVL,244,172,RMEV,165,142,5064,3496,1900,13662.00215
302,OLQDL,189,95,CEPshDL,2,0,7288,3888,1950,26549.74568
302,OLQDL,189,95,AVER,82,50,7288,3888,1950,182956.6633
302,OLQDL,189,95,RIBL,147,115,7288,3888,1950,48893.59105
306,OLLR,199,94,RMED,164,139,4272,2448,1950,63200.0
308,OLLR,199,94,CEPDR,186,72,3652,2704,1950,103200.0
310,CEPDL,187,71,AVER,82,50,6376,3204,2000,108944.7236
310,CEPDL,187,71,OLLL,201,93,6376,3204,2000,291055.2764
311,OLLR,199,94,RMDVR,174,138,3324,3220,1950,1382.4
311,OLLR,199,94,CEPDR,186,72,3324,3220,1950,49817.6
312,OLLL,201,93,AVER,82,50,6876,3628,1950,93581.6
312,OLLL,201,93,RMDVL,175,137,6876,3628,1950,1618.4
321,CEPDR,186,72,AVEL,84,49,3348,2876,2100,208028.9157
321,CEPDR,186,72,OLLR,199,94,3348,2876,2100,63171.08434
322,URYDL,191,182,AVER,82,50,6672,3100,2000,45599.18616
322,URYDL,191,182,SMDDR,241,171,6672,3100,2000,58400.81384
323,RMEV,165,142,SMDVL,244,172,4924,3420,2050,149600.0
324,OLLL,201,93,AVER,82,50,6604,3420,2000,88800.0
325,OLLL,201,93,AVER,82,50,6764,3532,2000,78400.0
326,SMDDL,242,170,BWM-DR03,127,0,4036,3552,2150,234945.0
326,SMDDL,242,170,BWM-DR05,130,0,4036,3552,2150,321205.0
326,SMDDL,242,170,BWM-DR01,133,0,4036,3552,2150,94205.0
326,SMDDL,242,170,RMED,164,139,4036,3552,2150,289425.0
326,SMDDL,242,170,IL1DR,180,82,4036,3552,2150,38590.0
326,SMDDL,242,170,SMBDL,228,166,4036,3552,2150,111230.0
331,RIBL,147,115,AVER,82,50,5348,2432,2100,100719.0381
331,RIBL,147,115,OLLL,201,93,5348,2432,2100,3430.06012
331,RIBL,147,115,SMDDR,241,171,5348,2432,2100,207050.9018
333,OLLR,199,94,SMDDL,242,170,4084,2796,2100,584800.0
340,OLLR,199,94,AVEL,84,49,3660,2524,2100,149309.018
340,OLLR,199,94,RIBR,146,116,3660,2524,2100,181090.982
341,OLLL,201,93,RIBL,147,115,4924,2520,2100,262400.0
343,OLLR,199,94,AVEL,84,49,3060,2976,2150,166730.4
343,OLLR,199,94,SMDDL,242,170,3060,2976,2150,56469.6
346,SMDDR,241,171,BWM-DL06,139,0,5556,3276,2100,114534.5566
346,SMDDR,241,171,CEPDL,187,71,5556,3276,2100,70265.44343
347,SMDDR,241,171,SMDVL,244,172,5216,3316,2100,132800.0
348,URYDL,191,182,CEPshDR,1,0,2400,3500,2100,7111.111111
348,URYDL,191,182,RMDVR,174,138,2400,3500,2100,104888.8889
349,OLQDR,188,96,RIBR,146,116,2292,3772,2150,196225.9136
349,OLQDR,188,96,RMDVR,174,138,2292,3772,2150,104748.6157
349,OLQDR,188,96,OLLR,199,94,2292,3772,2150,127025.4707
351,SMBDR,227,167,BWM-DL03,135,0,5384,3824,2150,37145.09804
351,SMBDR,227,167,BWM-DL06,139,0,5384,3824,2150,8064.396285
351,SMBDR,227,167,RMED,164,139,5384,3824,2150,73190.50568
353,RMDDR,172,134,BWM-DL03,135,0,5604,4220,2100,24468.04979
353,RMDDR,172,134,BWM-DL06,139,0,5604,4220,2100,177131.9502
354,OLLR,199,94,RMDVR,174,138,2556,4472,2100,134631.2564
354,OLLR,199,94,IL1DR,180,82,2556,4472,2100,182968.7436
358,RIH,145,124,RIPR,153,128,3428,6636,2100,19035.10204
358,RIH,145,124,OLQVR,213,98,3428,6636,2100,52164.89796
362,OLLL,201,93,RMEV,165,142,4892,2752,2150,16112.55061
362,OLLL,201,93,SMDVL,244,172,4892,2752,2150,144687.4494
364,CEPDR,186,72,AVEL,84,49,3596,2760,2150,20000.0
369,OLLL,201,93,AVER,82,50,6692,3424,2150,93617.14286
369,OLLL,201,93,SMDDR,241,171,6692,3424,2150,7982.857143
372,SMBDL,228,166,BWM-DR05,130,0,4160,3812,2150,23635.20679
372,SMBDL,228,166,RMED,164,139,4160,3812,2150,32364.79321
375,URADL,185,174,IL1DL,181,81,6596,4972,2150,52000.0
424,IL1DL,181,81,BWM-DL01,134,0,6012,4400,2250,169808.3333
424,IL1DL,181,81,RIPL,154,127,6012,4400,2250,30408.33333
424,IL1DL,181,81,RMDVL,175,137,6012,4400,2250,122658.3333
424,IL1DL,181,81,URADL,185,174,6012,4400,2250,5125.0
377,OLLR,199,94,RIBR,146,116,4316,2496,2200,22400.0
382,OLLL,201,93,RMDVL,175,137,6728,4496,2250,269422.2222
382,OLLL,201,93,IL1DL,181,81,6728,4496,2250,352177.7778
384,OLQDL,189,95,RIH,145,124,6484,6152,2200,259200.0
386,URYDL,191,182,AVEL,84,49,2768,3020,2250,56105.15672
386,URYDL,191,182,URADR,184,175,2768,3020,2250,33663.09403
386,URYDL,191,182,SMDDL,242,170,2768,3020,2250,141431.7492
387,SMDDR,241,171,RIAL,142,113,5632,3160,2250,23384.0
387,SMDDR,241,171,CEPDL,187,71,5632,3160,2250,124616.0
388,OLLL,201,93,SMDDR,241,171,6768,3580,2350,772800.0
390,OLLR,199,94,AVEL,84,49,2568,3644,2250,68908.8
390,OLLR,199,94,RMDVR,174,138,2568,3644,2250,19891.2
391,SMDDR,241,171,BWM-DR03,127,0,4992,3788,2300,18820.63666
391,SMDDR,241,171,BWM-DR01,133,0,4992,3788,2300,951.0428101
391,SMDDR,241,171,BWM-DL03,135,0,4992,3788,2300,11212.29418
391,SMDDR,241,171,BWM-DL06,139,0,4992,3788,2300,14616.02634
392,SMBDR,227,167,BWM-DL06,139,0,5328,3752,2550,217100.0
392,SMBDR,227,167,RMED,164,139,5328,3752,2550,601900.0
392,SMBDR,227,167,RMDDR,172,134,5328,3752,2550,148200.0
392,SMBDR,227,167,RMDVL,175,137,5328,3752,2550,88400.0
392,SMBDR,227,167,CEPDL,187,71,5328,3752,2550,234000.0
393,RIBL,147,115,AVER,82,50,7296,3948,2250,74489.45148
393,RIBL,147,115,CEPDL,187,71,7296,3948,2250,3110.548523
394,RMDDR,172,134,BWM-DL03,135,0,5560,4256,2250,1683.692308
394,RMDDR,172,134,BWM-DL06,139,0,5560,4256,2250,127539.6923
394,RMDDR,172,134,SMBDR,227,167,5560,4256,2250,7576.615385
398,IL2R,196,90,RIH,145,124,3260,6272,2250,61600.0
399,RIS,159,130,AVER,82,50,5224,2260,2400,16338.36858
399,RIS,159,130,RIBL,147,115,5224,2260,2400,65981.87311
399,RIS,159,130,RIMR,151,126,5224,2260,2400,77293.05136
399,RIS,159,130,RMED,164,139,5224,2260,2400,169667.6737
399,RIS,159,130,SMDDR,241,171,5224,2260,2400,294719.0332
400,RIS,159,130,SMDDR,241,171,5916,2356,2300,23200.0
402,OLLR,199,94,AVEL,84,49,2920,3236,2300,8993.987976
402,OLLR,199,94,SMDDL,242,170,2920,3236,2300,195006.012
404,SMDDL,242,170,BWM-DR05,130,0,4004,3408,2300,120748.4536
404,SMDDL,242,170,CEPDR,186,72,4004,3408,2300,8851.546392
407,URADR,184,175,BWM-DR01,133,0,3660,4548,2400,222563.5104
407,URADR,184,175,RIPR,153,128,3660,4548,2400,237436.4896
409,OLQDL,189,95,RIH,145,124,6452,6168,2300,32000.0
410,IL2R,196,90,RIH,145,124,3244,6356,2300,32000.0
413,URYDL,191,182,AVEL,84,49,2616,3332,2400,219816.6667
413,URYDL,191,182,SMDDL,242,170,2616,3332,2400,167383.3333
418,SMDDL,242,170,BWM-DR03,127,0,4676,3596,2400,92228.57143
418,SMDDL,242,170,BWM-DR01,133,0,4676,3596,2400,127363.2653
418,SMDDL,242,170,BWM-DL03,135,0,4676,3596,2400,13175.5102
418,SMDDL,242,170,RMEV,165,142,4676,3596,2400,134829.3878
418,SMDDL,242,170,SMDDR,241,171,4676,3596,2400,7026.938776
418,SMDDL,242,170,SMDVR,243,173,4676,3596,2400,55776.32653
419,RIAR,143,114,RMDDL,173,133,3596,3652,2400,239601.6097
419,RIAR,143,114,RMDVR,174,138,3596,3652,2400,116398.3903
420,RIAL,142,113,RMDDR,172,134,5900,3608,2400,252607.8078
420,RIAL,142,113,RMDVL,175,137,5900,3608,2400,57792.19219
423,RIBL,147,115,AVER,82,50,7344,4152,2350,58326.01726
423,RIBL,147,115,CEPDL,187,71,7344,4152,2350,2473.982737
429,IL2R,196,90,RIH,145,124,3404,6204,2350,20000.0
434,CEPDL,187,71,OLLL,201,93,7004,3872,2400,60000.0
435,SMBDR,227,167,BWM-DL06,139,0,5300,3956,2400,61609.72376
435,SMBDR,227,167,RMED,164,139,5300,3956,2400,53590.27624
436,CEPDL,187,71,AVER,82,50,7040,3968,2400,62937.62575
436,CEPDL,187,71,OLLL,201,93,7040,3968,2400,73062.37425
438,OLLL,201,93,AVER,82,50,7032,4060,2400,86658.96907
438,OLLL,201,93,CEPDL,187,71,7032,4060,2400,84541.03093
439,URADL,185,174,BWM-DL01,134,0,5948,4596,2450,130397.5535
439,URADL,185,174,BWM-DL02,136,0,5948,4596,2450,4505.606524
439,URADL,185,174,RIPL,154,127,5948,4596,2450,125096.84
443,IL2R,196,90,RIH,145,124,2972,6672,2650,1256613.655
443,IL2R,196,90,OLQVR,213,98,2972,6672,2650,121786.3454
447,SMDDR,241,171,RIAL,142,113,5688,2976,2450,401600.0
445,RIS,159,130,CEPshDL,2,0,5172,1984,2450,4305.6
445,RIS,159,130,RMED,164,139,5172,1984,2450,89294.4
449,SMDDR,241,171,RMEV,165,142,4808,3356,2450,94400.0
452,URADR,184,175,BWM-DR02,126,0,3216,4956,2500,294047.619
452,URADR,184,175,BWM-DR01,133,0,3216,4956,2500,9952.380952
453,IL2L,197,89,RIH,145,124,6244,6136,2550,791691.2
453,IL2L,197,89,OLQDL,189,95,6244,6136,2550,34708.8
454,IL2R,196,90,GLRR,101,0,3444,6188,2450,2086.659552
454,IL2R,196,90,RIH,145,124,3444,6188,2450,148313.3404
455,RIH,145,124,RIPL,154,127,6132,6572,2500,153490.2764
455,RIH,145,124,OLQVL,217,97,6132,6572,2500,107309.7236
457,SMDDR,241,171,RIAL,142,113,6344,3260,2650,204800.0
461,SMBDL,228,166,BWM-DR05,130,0,4280,4056,2650,181506.1224
461,SMBDL,228,166,BWM-DR07,131,0,4280,4056,2650,131517.551
