syn_id,pre,pre_id,pre_common_id,post,post_id,post_common_id,x_pos,y_pos,z_pos,size
1,ADAL,184,1,AIBL,152,13,18388.992,13802.496,7750,220261.86600000007
1,ADAL,184,1,AIAL,27,11,18388.992,13802.496,7750,28994.504000000008
2,ADAL,184,1,AVAL,44,43,17498.112,13894.656,6750,13890.316000000006
2,ADAL,184,1,AVBL,111,45,17498.112,13894.656,6750,156333.93600000007
3,ADAL,184,1,AVAL,44,43,16969.728,10822.656,5750,147729.02100000004
3,ADAL,184,1,AVJR,80,56,16969.728,10822.656,5750,108954.32900000004
3,ADAL,184,1,AVBL,111,45,16969.728,10822.656,5750,62487.78800000002
4,ADAL,184,1,AVAL,44,43,17393.664,11304.96,5850,101726.99900000004
4,ADAL,184,1,AVJR,80,56,17393.664,11304.96,5850,35440.537000000004
4,ADAL,184,1,AVBL,111,45,17393.664,11304.96,5850,498136.06700000016
5,ADAL,184,1,AVAR,63,44,15627.264,17556.48,8850,222761.48400000003
5,ADAL,184,1,AVBR,99,46,15627.264,17556.48,8850,34595.35200000001
6,ADAL,184,1,AVBL,111,45,15338.496,18241.536,10700,98189.20100000004
6,ADAL,184,1,AVBR,99,46,15338.496,18241.536,10700,823524.3060000002
6,ADAL,184,1,RIML,185,125,15338.496,18241.536,10700,465607.7580000002
6,ADAL,184,1,PVPL,131,107,15338.496,18241.536,10700,182124.7230000001
6,ADAL,184,1,AVHR,81,54,15338.496,18241.536,10700,14252.348000000004
7,ADAL,184,1,AVBL,111,45,17682.432,13320.192,6400,169047.64800000004
7,ADAL,184,1,RICL,140,117,17682.432,13320.192,6400,122764.78500000005
8,ADAL,184,1,AVBL,111,45,15866.88,18349.056,10250,205289.44700000007
8,ADAL,184,1,RIML,185,125,15866.88,18349.056,10250,101723.00600000004
9,ADAL,184,1,AVBL,111,45,15074.304,18545.664,11400,64707.89600000002
9,ADAL,184,1,RIML,185,125,15074.304,18545.664,11400,114635.03700000004
10,ADAL,184,1,AVBL,111,45,15387.648,18388.992,11000,205437.18800000005
10,ADAL,184,1,RIML,185,125,15387.648,18388.992,11000,329555.6000000001
11,ADAL,184,1,AVJR,80,56,17442.816,13977.6,6600,195956.4750000001
11,ADAL,184,1,AVBL,111,45,17442.816,13977.6,6600,1184081.5580000004
12,ADAL,184,1,RIPL,210,127,16321.536,10423.296,5400,197581.62600000005
13,ADAR,87,2,AVAL,44,43,13814.784,9225.216,5450,113631.46300000005
13,ADAR,87,2,AVBL,111,45,13814.784,9225.216,5450,144744.91900000005
14,ADAR,87,2,AVAL,44,43,13768.704,9249.792,5200,350490.8990000001
14,ADAR,87,2,AVBL,111,45,13768.704,9249.792,5200,202740.58200000005
15,ADAR,87,2,AVAL,44,43,11596.8,17258.496,8000,75152.25300000003
15,ADAR,87,2,RIMR,85,126,11596.8,17258.496,8000,76833.30600000003
16,ADAR,87,2,AVAR,63,44,10804.224,10527.744,6050,124499.07800000004
16,ADAR,87,2,AVJL,70,55,10804.224,10527.744,6050,118966.11100000003
16,ADAR,87,2,AVBR,99,46,10804.224,10527.744,6050,224652.83500000008
17,ADAR,87,2,AVAR,63,44,10312.704,10838.016,6250,59803.161000000015
17,ADAR,87,2,AVJL,70,55,10312.704,10838.016,6250,351682.1440000001
17,ADAR,87,2,AVBR,99,46,10312.704,10838.016,6250,473075.99900000007
18,ADAR,87,2,AVBL,111,45,10128.384,10856.448,6100,301223.93400000007
18,ADAR,87,2,AVJL,70,55,10128.384,10856.448,6100,185132.78300000005
19,ADAR,87,2,AVBL,111,45,12364.8,18677.76,11500,396196.1080000001
19,ADAR,87,2,RIMR,85,126,12364.8,18677.76,11500,433650.44800000015
20,ADAR,87,2,AVBR,99,46,9655.296,14315.52,7450,326728.55600000016
20,ADAR,87,2,AVDL,95,47,9655.296,14315.52,7450,223693.18400000007
20,ADAR,87,2,ASHR,102,34,9655.296,14315.52,7450,127436.59500000004
21,ADAR,87,2,AVBR,99,46,12060.672,18677.76,11300,55903.33100000003
21,ADAR,87,2,RIMR,85,126,12060.672,18677.76,11300,105200.90900000004
22,ADAR,87,2,AVBR,99,46,12244.992,18834.432,11750,932221.7520000004
22,ADAR,87,2,RIMR,85,126,12244.992,18834.432,11750,539009.746
23,ADAR,87,2,AVBR,99,46,10131.456,15633.408,8000,127963.67100000002
23,ADAR,87,2,RIPR,202,128,10131.456,15633.408,8000,142572.72700000004
24,ADAR,87,2,AVBR,99,46,10042.368,15409.152,8000,166191.32200000004
24,ADAR,87,2,RIPR,202,128,10042.368,15409.152,8000,350561.4420000001
25,ADAR,87,2,AVBR,99,46,10060.8,15286.272,7800,271255.1380000001
25,ADAR,87,2,RIPR,202,128,10060.8,15286.272,7800,160386.83100000003
26,ADAR,87,2,AVJL,70,55,8914.944,12988.416,6950,253681.9450000001
26,ADAR,87,2,AVBR,99,46,8914.944,12988.416,6950,299548.20500000013
27,ADAR,87,2,AVJL,70,55,8982.528,13135.872,6950,35280.81700000002
27,ADAR,87,2,AVBR,99,46,8982.528,13135.872,6950,676852.0990000003
27,ADAR,87,2,AVDL,95,47,8982.528,13135.872,6950,208904.4430000001
28,ADAR,87,2,OLQVR,64,98,10484.736,15532.032,7450,171359.59500000006
28,ADAR,87,2,RIPR,202,128,10484.736,15532.032,7450,704083.0280000002
29,ADEL,23,3,AVAR,63,44,15218.688,18607.104,13450,79146.58400000003
29,ADEL,23,3,ADAL,184,1,15218.688,18607.104,13450,297779.3060000001
30,ADEL,23,3,AVAR,63,44,15648.768,19411.968,14800,180031.06000000006
30,ADEL,23,3,ADAL,184,1,15648.768,19411.968,14800,90181.90500000004
30,ADEL,23,3,AVDR,143,48,15648.768,19411.968,14800,55036.85000000002
31,ADEL,23,3,AVDL,95,47,19676.16,10269.696,8550,98533.93000000004
31,ADEL,23,3,AINL,125,17,19676.16,10269.696,8550,107877.55000000005
32,ADEL,23,3,CEPVL,84,73,16680.96,12794.88,5650,211455.9700000001
32,ADEL,23,3,RMHR,32,148,16680.96,12794.88,5650,189788.62100000007
33,ADEL,23,3,IL1L,68,83,17393.664,12097.536,7700,252775.53400000004
34,ADEL,23,3,OLLL,201,93,16852.992000000002,12730.368,5300,159656.11200000002
34,ADEL,23,3,IL2L,67,89,16852.992000000002,12730.368,5300,156475.02200000006
35,ADEL,23,3,OLLL,201,93,16825.344,12859.392,4450,52597.127000000015
35,ADEL,23,3,IL2L,67,89,16825.344,12859.392,4450,78111.06600000002
36,ADEL,23,3,OLLL,201,93,16791.552,12690.432,4900,130866.58200000004
36,ADEL,23,3,RMDR,31,136,16791.552,12690.432,4900,60635.03600000002
37,ADEL,23,3,RIGL,21,122,13968.384,18957.312,12600,1073025.5800000003
38,ADEL,23,3,RIGR,181,123,12115.968,19120.128,15200,261416.3860000001
39,ADEL,23,3,RIGR,181,123,13369.344,18659.328,13600,446840.6580000001
40,ADEL,23,3,RIGR,181,123,13507.584,18742.272,13400,58224.595000000016
40,ADEL,23,3,ADER,22,4,13507.584,18742.272,13400,63362.25500000002
41,ADEL,23,3,RIGR,181,123,12205.056,18895.872,14900,325754.26400000014
41,ADEL,23,3,SAADR,18,150,12205.056,18895.872,14900,93729.02000000003
42,ADEL,23,3,RIVL,72,131,18935.808,10985.472,7700,160292.33000000007
42,ADEL,23,3,AVDL,95,47,18935.808,10985.472,7700,22089.276000000005
44,ADER,22,4,ADEL,23,3,13510.656,18889.728,13300,106292.329
44,ADER,22,4,RIGR,181,123,13510.656,18889.728,13300,1638514.2400000005
45,ADER,22,4,ADEL,23,3,13224.96,18613.248,13250,99171.47900000004
45,ADER,22,4,RIGR,181,123,13224.96,18613.248,13250,235198.3480000001
46,ADER,22,4,ALMR,75,25,9922.56,11931.648,6950,119604.99100000004
46,ADER,22,4,PVR,34,111,9922.56,11931.648,6950,82544.62700000002
46,ADER,22,4,CEPDR,59,72,9922.56,11931.648,6950,39166.006000000016
47,ADER,22,4,AVAL,44,43,12162.048,19571.712,15200,186342.66200000007
47,ADER,22,4,ADAR,87,2,12162.048,19571.712,15200,44675.015000000014
48,ADER,22,4,AVAR,63,44,15860.736,19070.976,14950,253342.54000000004
48,ADER,22,4,RIGL,21,122,15860.736,19070.976,14950,637298.7720000002
49,ADER,22,4,AVAR,63,44,15876.096,19012.608,14650,52896.60200000001
49,ADER,22,4,RIGL,21,122,15876.096,19012.608,14650,290591.9060000001
50,ADER,22,4,BWM-VR04,169,0,9842.688,13120.512,6000,141353.53100000008
50,ADER,22,4,BWM-DR04,62,0,9842.688,13120.512,6000,189976.29200000004
52,ADER,22,4,IL1R,78,84,9759.744,13280.256,5800,77762.34400000003
52,ADER,22,4,IL2R,66,90,9759.744,13280.256,5800,198851.40000000005
53,ADER,22,4,RIGL,21,122,14607.36,18754.56,13550,511657.6960000002
53,ADER,22,4,ADEL,23,3,14607.36,18754.56,13550,151003.28100000008
55,ADER,22,4,SIBDL,187,162,8478.72,10626.048,8200,105737.30200000004
55,ADER,22,4,AVDR,143,48,8478.72,10626.048,8200,222552.51700000008
56,ADFL,147,5,AIZL,204,21,18917.376,13049.856,6850,699138.3630000002
57,ADFL,147,5,AIZL,204,21,16355.328,9185.28,6100,632264.9300000002
58,ADFL,147,5,AIZL,204,21,18011.136,10816.512,6350,221900.32700000008
59,ADFL,147,5,AIZL,204,21,16573.44,9225.216,5800,156112.99000000005
59,ADFL,147,5,AUAL,153,41,16573.44,9225.216,5800,123542.08900000004
60,ADFL,147,5,AIZL,204,21,15197.184,19322.88,9250,1068275.2410000004
60,ADFL,147,5,RIAL,195,113,15197.184,19322.88,9250,875076.5980000002
60,ADFL,147,5,AIYL,205,19,15197.184,19322.88,9250,318208.82500000007
61,ADFL,147,5,AIZL,204,21,18293.76,16069.632,6650,218421.09300000008
61,ADFL,147,5,RIGL,21,122,18293.76,16069.632,6650,708697.6050000002
62,ADFL,147,5,AUAL,153,41,16118.784,18514.944,7800,55554.60900000002
62,ADFL,147,5,RIAL,195,113,16118.784,18514.944,7800,41714.871000000014
63,ADFL,147,5,AUAL,153,41,15636.48,18843.648,8300,459607.61000000016
63,ADFL,147,5,RIAL,195,113,15636.48,18843.648,8300,853556.9900000002
64,ADFL,147,5,RIAL,195,113,14834.688,19239.936,10900,134710.51000000004
64,ADFL,147,5,SIBVL,186,164,14834.688,19239.936,10900,68951.12400000003
65,ADFL,147,5,RIAL,195,113,14979.072,19067.904,9500,99240.69100000004
65,ADFL,147,5,SMBDL,83,166,14979.072,19067.904,9500,222970.4510000001
66,ADFL,147,5,RIAL,195,113,15525.888,18650.112,8450,48301.99000000001
66,ADFL,147,5,SMBVL,203,168,15525.888,18650.112,8450,88484.88000000003
67,ADFL,147,5,RIAL,195,113,14782.464,19670.016,11600,129401.15100000004
67,ADFL,147,5,SMBVL,203,168,14782.464,19670.016,11600,71220.47900000004
68,ADFL,147,5,RIAL,195,113,15267.84,18776.064,8650,64864.95400000002
68,ADFL,147,5,SMBVL,203,168,15267.84,18776.064,8650,52916.56700000002
68,ADFL,147,5,SMBDL,83,166,15267.84,18776.064,8650,37242.71100000002
69,ADFL,147,5,RIAL,195,113,14785.536,19525.632,11350,997476.6890000002
69,ADFL,147,5,SMBVL,203,168,14785.536,19525.632,11350,91289.29700000004
69,ADFL,147,5,SMBDL,83,166,14785.536,19525.632,11350,245677.31100000007
70,ADFL,147,5,RIAL,195,113,15006.72,19083.264,9250,33587.78500000002
70,ADFL,147,5,SMBVL,203,168,15006.72,19083.264,9250,37463.65700000001
70,ADFL,147,5,SMBDL,83,166,15006.72,19083.264,9250,4939.341000000001
71,ADFL,147,5,RIAL,195,113,16260.096,18312.192,7400,224816.54800000007
71,ADFL,147,5,URXL,45,180,16260.096,18312.192,7400,155149.34600000005
72,ADFL,147,5,RIGL,21,122,18352.128,15651.84,6400,483316.71300000016
72,ADFL,147,5,OLQVL,49,97,18352.128,15651.84,6400,483316.71300000016
73,ADFR,121,6,AIZR,177,22,8297.472,13403.136,7800,2860390.874000001
74,ADFR,121,6,AIZR,177,22,11685.888,19261.44,9100,1646891.5540000005
74,ADFR,121,6,AUAR,127,42,11685.888,19261.44,9100,74295.08900000002
74,ADFR,121,6,RIAR,194,114,11685.888,19261.44,9100,1139202.9
75,ADFR,121,6,AIZR,177,22,12413.952,19381.248,10950,65396.02300000002
75,ADFR,121,6,RIAR,194,114,12413.952,19381.248,10950,132185.60300000006
76,ADFR,121,6,AIZR,177,22,12579.84,19593.216,11350,474164.75700000016
76,ADFR,121,6,RIAR,194,114,12579.84,19593.216,11350,744767.7050000002
77,ADFR,121,6,AIZR,177,22,9729.024,16680.96,7600,425498.07300000015
77,ADFR,121,6,RIGR,181,123,9729.024,16680.96,7600,197646.8450000001
78,ADFR,121,6,AUAR,127,42,10991.616,18508.8,8150,106453.38000000002
78,ADFR,121,6,RIAR,194,114,10991.616,18508.8,8150,191439.06100000005
79,ADFR,121,6,AUAR,127,42,11354.112,18954.24,8600,509635.9070000002
79,ADFR,121,6,RIAR,194,114,11354.112,18954.24,8600,67911.61300000003
80,ADFR,121,6,AUAR,127,42,10512.384,18143.232,7800,254111.85800000007
80,ADFR,121,6,RIAR,194,114,10512.384,18143.232,7800,250482.2210000001
81,ADFR,121,6,RIAR,194,114,11566.08,18367.488,8450,1145980.3520000002
82,ADFR,121,6,RIAR,194,114,11538.432,18674.688,8650,270185.0140000001
82,ADFR,121,6,SMBVR,130,169,11538.432,18674.688,8650,94582.19100000004
83,ADFR,121,6,RIGR,181,123,9108.48,15888.384,7500,1492510.1950000003
84,ADFR,121,6,RIGR,181,123,9639.936,16570.368,7450,993993.4620000004
85,ADLL,163,7,AIAL,27,11,16072.704,9228.288,6950,682419.6720000003
85,ADLL,163,7,ASKL,26,39,16072.704,9228.288,6950,41036.061000000016
86,ADLL,163,7,AIAL,27,11,16002.048,9086.976,7300,310490.35600000015
86,ADLL,163,7,AWCR,123,66,16002.048,9086.976,7300,93792.90800000002
87,ADLL,163,7,AIAL,27,11,15639.552,8785.92,7450,114390.13300000002
87,ADLL,163,7,AWCR,123,66,15639.552,8785.92,7450,733037.6020000002
87,ADLL,163,7,AIBL,152,13,15639.552,8785.92,7450,319828.6520000001
88,ADLL,163,7,AIAL,27,11,15243.264,8647.68,7450,292050.68200000003
88,ADLL,163,7,AWCR,123,66,15243.264,8647.68,7450,41410.072000000015
88,ADLL,163,7,AIBL,152,13,15243.264,8647.68,7450,261538.83800000008
88,ADLL,163,7,ASKL,26,39,15243.264,8647.68,7450,131494.814
89,ADLL,163,7,AIAR,103,12,13443.072,8521.728000000001,7450,357670.3130000001
89,ADLL,163,7,AWCL,174,65,13443.072,8521.728000000001,7450,207718.52200000008
90,ADLL,163,7,AIBL,152,13,17498.112,16748.544,7650,298734.9640000001
90,ADLL,163,7,ASEL,207,29,17498.112,16748.544,7650,32596.19000000001
91,ADLL,163,7,AIBL,152,13,18345.984,13744.128,7550,539892.1990000003
91,ADLL,163,7,ASEL,207,29,18345.984,13744.128,7550,566569.4320000001
92,ADLL,163,7,AIBL,152,13,18103.296,15409.152,7450,252416.16400000008
92,ADLL,163,7,AVDR,143,48,18103.296,15409.152,7450,2708285.525000001
93,ADLL,163,7,AVAL,44,43,18127.872,14082.048,6850,186626.16500000007
93,ADLL,163,7,ASHL,146,33,18127.872,14082.048,6850,19569.693000000007
93,ADLL,163,7,SMBVL,203,168,18127.872,14082.048,6850,73459.22100000002
2175,ADLL,163,7,AVDR,143,48,17977.344,14665.728,7200,425538.00300000014
94,ADLL,163,7,AVAL,44,43,17918.976,15298.56,7250,267520.3520000001
94,ADLL,163,7,AVDR,143,48,17918.976,15298.56,7250,179082.05700000006
2175,ADLL,163,7,ASHL,146,33,17977.344,14665.728,7200,194803.82900000009
95,ADLL,163,7,AVDR,143,48,17639.424,16048.128,7250,317701.7140000001
95,ADLL,163,7,AVJR,80,56,17639.424,16048.128,7250,177773.68400000007
96,ADLL,163,7,AVEL,162,49,18008.064000000002,12862.464,8700,403069.3920000001
97,ADLL,163,7,AVJL,70,55,18462.72,10626.048,7300,326608.7660000001
97,ADLL,163,7,AVDL,95,47,18462.72,10626.048,7300,205342.6870000001
98,ADLL,163,7,AWCL,174,65,18576.384,12896.256,7900,37285.303000000014
98,ADLL,163,7,AIAL,27,11,18576.384,12896.256,7900,570660.9260000002
99,ADLL,163,7,AWCL,174,65,18481.152,13040.64,8200,142576.72000000003
99,ADLL,163,7,AIAL,27,11,18481.152,13040.64,8200,483606.87100000016
100,ADLL,163,7,PVCL,133,101,16994.304,16994.304,8050,89069.18900000003
100,ADLL,163,7,AVDR,143,48,16994.304,16994.304,8050,246740.7800000001
100,ADLL,163,7,AVJR,80,56,16994.304,16994.304,8050,185884.79800000007
100,ADLL,163,7,AVBL,111,45,16994.304,16994.304,8050,31534.05200000001
101,ADLL,163,7,PVPL,131,107,16512.0,17491.968,8250,114105.29900000006
101,ADLL,163,7,PVCL,133,101,16512.0,17491.968,8250,48407.13900000002
101,ADLL,163,7,AVAR,63,44,16512.0,17491.968,8250,65465.23500000002
102,ADLR,166,8,AIAR,103,12,8429.568,13071.36,8800,871689.2030000002
102,ADLR,166,8,AIBR,53,14,8429.568,13071.36,8800,210668.018
102,ADLR,166,8,AWCR,123,66,8429.568,13071.36,8800,179131.30400000006
103,ADLR,166,8,AIAR,103,12,12902.4,8847.36,7550,373302.9080000001
103,ADLR,166,8,ASKR,104,40,12902.4,8847.36,7550,137371.17900000003
104,ADLR,166,8,AIAR,103,12,12413.952,9013.248,7300,594539.0660000002
104,ADLR,166,8,ASKR,104,40,12413.952,9013.248,7300,189711.42300000007
105,ADLR,166,8,AIAR,103,12,8524.8,13304.832,8950,317840.1380000001
105,ADLR,166,8,ASKR,104,40,8524.8,13304.832,8950,19569.693000000007
106,ADLR,166,8,AIBR,53,14,8702.976,13596.672,8550,243177.6930000001
107,ADLR,166,8,AIBR,53,14,8908.800000000001,14392.32,8500,660861.4650000003
107,ADLR,166,8,ADAR,87,2,8908.800000000001,14392.32,8500,211541.15400000007
108,ADLR,166,8,AIBR,53,14,9025.536,14398.464,8400,334154.2050000001
108,ADLR,166,8,ASER,89,30,9025.536,14398.464,8400,495692.35100000014
109,ADLR,166,8,AIBR,53,14,10718.208,18229.248,9350,281676.8680000001
109,ADLR,166,8,ASHR,102,34,10718.208,18229.248,9350,371865.4280000001
110,ADLR,166,8,AIBR,53,14,8546.304,12635.136,8700,1018155.1050000004
110,ADLR,166,8,AWCR,123,66,8546.304,12635.136,8700,544267.1960000001
111,ADLR,166,8,AVDL,95,47,9513.984,15234.048,7550,663050.9600000001
111,ADLR,166,8,AVAR,63,44,9513.984,15234.048,7550,75603.46200000003
112,ADLR,166,8,AVDR,143,48,9083.904,10251.264,7750,256031.1600000001
112,ADLR,166,8,AVJR,80,56,9083.904,10251.264,7750,385352.4510000002
113,ADLR,166,8,AVDR,143,48,9547.776,10294.272,7800,356505.6880000001
113,ADLR,166,8,AVJR,80,56,9547.776,10294.272,7800,330472.65900000004
114,AFDL,154,9,AIYL,205,19,15676.416,8076.288,6050,1890714.7820000008
115,AFDL,154,9,AIYL,205,19,18505.728,10057.728,6000,1753926.5810000005
116,AFDL,154,9,AIYL,205,19,19433.472,13962.24,7050,2301079.3850000007
117,AFDL,154,9,AIYL,205,19,17488.896,17356.8,7300,1735687.8880000005
118,AFDL,154,9,AIYL,205,19,16281.6,18714.624,8500,1419555.4230000004
119,AFDL,154,9,AIYL,205,19,15538.176,19928.064,9500,1680973.1400000006
120,AFDR,126,10,AIYR,128,20,13747.2,8076.288,6400,2197728.5660000006
121,AFDR,126,10,AIYR,128,20,11750.4,19921.92,9750,772091.8040000002
122,AFDR,126,10,AIYR,128,20,11532.288,19903.488,9750,258376.38200000004
123,AFDR,126,10,AIYR,128,20,7640.064,14438.4,8050,954476.0720000004
124,AFDR,126,10,AIYR,128,20,7741.44,14730.24,8100,790330.4970000002
125,AFDR,126,10,AIYR,128,20,7636.992,13731.84,8200,227979.00400000007
126,AFDR,126,10,AIYR,128,20,11778.048,19998.72,9600,212780.3150000001
127,AFDR,126,10,AIYR,128,20,9713.664,9781.248,6450,1289333.0450000004
127,AFDR,126,10,ASEL,207,29,9713.664,9781.248,6450,48148.925000000025
128,AFDR,126,10,AIYR,128,20,10619.904,18895.872,8800,1746496.939000001
128,AFDR,126,10,AWAR,122,62,10619.904,18895.872,8800,268847.35900000005
129,AIAL,27,11,AIBL,152,13,18210.816,11092.992,6750,288773.76000000007
130,AIAL,27,11,AIBL,152,13,15842.304,19135.488,10750,2065186.2550000008
130,AIAL,27,11,ADAL,184,1,15842.304,19135.488,10750,111202.38800000004
130,AIAL,27,11,RIFL,208,120,15842.304,19135.488,10750,984934.6760000004
131,AIAL,27,11,AIBL,152,13,15344.64,20401.152,10000,175810.45900000006
131,AIAL,27,11,AINR,79,18,15344.64,20401.152,10000,149439.35600000006
132,AIAL,27,11,AIBL,152,13,15713.28,20136.96,10150,404454.9630000001
132,AIAL,27,11,ASGL,155,31,15713.28,20136.96,10150,167013.88000000006
133,AIAL,27,11,AIBL,152,13,18791.424,13814.784,7950,1539686.1590000005
133,AIAL,27,11,AWCL,174,65,18791.424,13814.784,7950,375345.9930000001
134,AIAL,27,11,AIBL,152,13,16275.456,8948.736,6800,444379.63900000014
134,AIAL,27,11,AWCR,123,66,16275.456,8948.736,6800,269957.41300000006
135,AIAL,27,11,AIBL,152,13,18244.608,11308.032,6900,337058.4470000001
135,AIAL,27,11,AWCR,123,66,18244.608,11308.032,6900,205293.4400000001
135,AIAL,27,11,AIZL,204,21,18244.608,11308.032,6900,38234.306
137,AIAL,27,11,ASKL,26,39,18634.752,13716.48,7850,55915.31000000002
136,AIAL,27,11,AIBL,152,13,15661.056,19454.976,11100,688194.8810000002
137,AIAL,27,11,ADAL,184,1,18634.752,13716.48,7850,116132.412
138,AIAL,27,11,ASKL,26,39,16005.12,8871.936,6850,240016.5680000001
137,AIAL,27,11,AIBL,152,13,18634.752,13716.48,7850,582899.4710000001
138,AIAL,27,11,ADLL,163,7,16005.12,8871.936,6850,34287.89100000001
139,AIAR,103,12,AIBR,53,14,10515.456,18892.8,9950,756893.1150000002
140,AIAR,103,12,AIBR,53,14,9126.912,14561.28,8600,223167.43900000007
140,AIAR,103,12,ADAR,87,2,9126.912,14561.28,8600,205434.52600000007
141,AIAR,103,12,AIBR,53,14,8389.632,11974.656,8150,321778.56700000016
141,AIAR,103,12,AIZR,177,22,8389.632,11974.656,8150,264888.9650000001
142,AIAR,103,12,AIBR,53,14,8183.808,13691.904,8600,85965.29700000004
142,AIAR,103,12,AIZR,177,22,8183.808,13691.904,8600,105537.65200000005
143,AIAR,103,12,AIBR,53,14,11621.376,19461.12,11200,808012.8320000003
143,AIAR,103,12,ASKR,104,40,11621.376,19461.12,11200,608502.587
144,AIAR,103,12,AIBR,53,14,8770.56,14220.288,8800,1252678.6360000004
144,AIAR,103,12,ASKR,104,40,8770.56,14220.288,8800,287436.10500000004
144,AIAR,103,12,ADAR,87,2,8770.56,14220.288,8800,396196.1080000001
145,AIAR,103,12,AIBR,53,14,12994.56,8690.688,7150,450910.8560000002
145,AIAR,103,12,AWCR,123,66,12994.56,8690.688,7150,418451.75900000014
146,AIAR,103,12,AIBR,53,14,11919.36,9102.336,7000,169710.48600000006
146,AIAR,103,12,AWCR,123,66,11919.36,9102.336,7000,410878.3690000001
147,AIAR,103,12,AIBR,53,14,9526.272,10444.8,7300,116469.15500000004
147,AIAR,103,12,AWCR,123,66,9526.272,10444.8,7300,105429.84100000004
148,AIAR,103,12,AIBR,53,14,8159.232,13191.168,8750,82355.62500000003
148,AIAR,103,12,AWCR,123,66,8159.232,13191.168,8750,328006.3160000001
149,AIAR,103,12,AIBR,53,14,8355.84,14183.424,9050,95997.04400000002
149,AIAR,103,12,AWCR,123,66,8355.84,14183.424,9050,1007425.9140000005
150,AIAR,103,12,AIBR,53,14,11449.344,19024.896,11100,957388.3000000004
150,AIAR,103,12,RIFR,97,121,11449.344,19024.896,11100,177659.21800000005
150,AIAR,103,12,ADAR,87,2,11449.344,19024.896,11100,269309.2160000001
151,AIAR,103,12,ASGR,109,32,10420.224,18628.608,9900,544111.469
152,AIBL,152,13,RIBR,196,116,9686.016,10088.448,5400,2209887.2510000006
153,AIBL,152,13,RIMR,85,126,9163.776,10546.176,5200,495476.72900000017
154,AIBL,152,13,RIMR,85,126,12801.024,18656.256,11500,280737.1820000001
154,AIBL,152,13,AVBL,111,45,12801.024,18656.256,11500,229936.90500000003
155,AIBL,152,13,RIMR,85,126,9437.184,15682.56,6650,419254.3520000001
155,AIBL,152,13,AVBL,111,45,9437.184,15682.56,6650,264683.9910000001
156,AIBL,152,13,RIMR,85,126,9216.0,15270.912,6550,301113.46100000007
156,AIBL,152,13,AVBL,111,45,9216.0,15270.912,6550,413223.5910000001
157,AIBL,152,13,RIMR,85,126,8939.52,14880.768,6250,295710.93200000015
157,AIBL,152,13,AVBL,111,45,8939.52,14880.768,6250,509818.2540000001
158,AIBL,152,13,RIMR,85,126,8116.224,13753.344,6150,320025.6400000001
158,AIBL,152,13,AVBL,111,45,8116.224,13753.344,6150,248403.19900000008
159,AIBL,152,13,RIMR,85,126,9692.16,15863.808,6750,243843.1930000001
159,AIBL,152,13,AVBL,111,45,9692.16,15863.808,6750,458335.1740000001
160,AIBL,152,13,RIMR,85,126,7870.464,13928.448,6500,493993.99500000017
160,AIBL,152,13,AVBL,111,45,7870.464,13928.448,6500,348270.7910000001
160,AIBL,152,13,RIBR,196,116,7870.464,13928.448,6500,69653.89200000002
161,AIBL,152,13,RIMR,85,126,8239.104,13538.304,6150,196262.60500000007
161,AIBL,152,13,AVBL,111,45,8239.104,13538.304,6150,540045.2640000002
161,AIBL,152,13,SIADR,119,159,8239.104,13538.304,6150,119296.19900000004
161,AIBL,152,13,RIBR,196,116,8239.104,13538.304,6150,427161.82300000015
162,AIBL,152,13,RIMR,85,126,13080.576,18143.232,9250,137601.442
162,AIBL,152,13,SAAVL,69,151,13080.576,18143.232,9250,76508.54200000003
162,AIBL,152,13,SMDDR,16,171,13080.576,18143.232,9250,320881.4730000002
163,AIBL,152,13,RIMR,85,126,12883.968,18287.616,8700,330026.7740000001
163,AIBL,152,13,SMDDR,16,171,12883.968,18287.616,8700,706521.4200000002
164,AIBL,152,13,RIMR,85,126,12960.768,18309.12,9000,91393.11500000003
164,AIBL,152,13,SMDDR,16,171,12960.768,18309.12,9000,182181.9560000001
165,AIBL,152,13,RIMR,85,126,12644.352,18115.584,8050,48061.07900000001
165,AIBL,152,13,SMDDR,16,171,12644.352,18115.584,8050,356222.1850000001
166,AIBL,152,13,RIMR,85,126,12288.0,8767.488,4550,154409.31000000006
166,AIBL,152,13,SMDVR,136,173,12288.0,8767.488,4550,450495.58400000015
167,AIBL,152,13,RIMR,85,126,11670.528,9007.104,4600,69287.86700000003
167,AIBL,152,13,SMDVR,136,173,11670.528,9007.104,4600,82697.69200000002
168,AIBL,152,13,RIMR,85,126,11919.36,8951.808,4600,118787.75700000004
168,AIBL,152,13,SMDVR,136,173,11919.36,8951.808,4600,57515.17200000002
169,AIBL,152,13,RIMR,85,126,12844.032,8444.928,4500,241491.31600000008
169,AIBL,152,13,SMDVR,136,173,12844.032,8444.928,4500,934885.0830000004
170,AIBL,152,13,SMDDR,16,171,12561.408,18143.232,7800,370469.2090000001
170,AIBL,152,13,RIML,185,125,12561.408,18143.232,7800,70291.44100000002
171,AIBR,53,14,AVBR,99,46,18419.712,13028.352,5200,195842.00900000005
171,AIBR,53,14,RIBL,48,115,18419.712,13028.352,5200,242690.54700000008
171,AIBR,53,14,SIADL,188,158,18419.712,13028.352,5200,211969.7360000001
