syn_id,pre,pre_id,pre_common_id,post,post_id,post_common_id,x_pos,y_pos,z_pos,size
15,ADAR,9,2,RICL,176,117,12132,13296,12600,216996
16,ADAR,9,2,AVBL,200,45,8858,7334,10170,41871
16,ADAR,9,2,AVJL,99,55,8858,7334,10170,121808
17,ADAR,9,2,AVBR,131,46,9556,10294,11220,592343
17,ADAR,9,2,ASHR,40,34,9556,10294,11220,240456
18,ADAR,9,2,AVBR,131,46,8992,9384,10650,29483
18,ADAR,9,2,AVER,83,50,8992,9384,10650,76116
19,ADAR,9,2,AVBR,131,46,9086,7194,10380,237901
19,ADAR,9,2,AVJL,99,55,9086,7194,10380,241618
20,ADAR,9,2,RICR,16,118,10010,10636,11070,77682
20,ADAR,9,2,AVBR,131,46,10010,10636,11070,91757
21,ADAR,9,2,RICR,16,118,9384,9992,10740,53111
21,ADAR,9,2,AVBR,131,46,9384,9992,10740,481172
21,ADAR,9,2,AVJL,99,55,9384,9992,10740,248116
22,ADAR,9,2,RICR,16,118,10920,11846,10530,89728
22,ADAR,9,2,URAVR,50,177,10920,11846,10530,44366
22,ADAR,9,2,OLQVR,48,98,10920,11846,10530,63665
23,ADAR,9,2,RIMR,45,126,12212,13338,11970,95506
23,ADAR,9,2,AIBL,115,13,12212,13338,11970,121453
24,ADAR,9,2,RIMR,45,126,12798,15038,16020,648494
24,ADAR,9,2,AVBL,200,45,12798,15038,16020,236625
25,ADAR,9,2,RIMR,45,126,12684,15388,16440,201502
25,ADAR,9,2,AVBR,131,46,12684,15388,16440,36577
26,ADAR,9,2,RIMR,45,126,12900,15494,16770,147494
26,ADAR,9,2,AVBR,131,46,12900,15494,16770,29145
27,ADAR,9,2,RIMR,45,126,12968,15462,16980,145147
27,ADAR,9,2,AVBR,131,46,12968,15462,16980,182692
28,ADEL,24,3,ADER,67,4,14362,14378,17820,145440
29,ADEL,24,3,CEPVL,80,73,17024,7894,10950,58893
29,ADEL,24,3,URBL,166,178,17024,7894,10950,37985
30,ADEL,24,3,PVCL,136,101,12242,16100,19500,87071
30,ADEL,24,3,RIGR,182,123,12242,16100,19500,108288
31,ADEL,24,3,RIGL,23,122,14006,14848,17280,425760
32,ADEL,24,3,RIGL,23,122,15000,14856,18510,432698
32,ADEL,24,3,AVAR,28,44,15000,14856,18510,241221
33,ADEL,24,3,RIGL,23,122,15960,16090,21270,239480
33,ADEL,24,3,AVAR,28,44,15960,16090,21270,67719
34,ADEL,24,3,RIGR,182,123,12080,15800,19110,444000
36,ADEL,24,3,SMBDR,109,167,17524,7264,11880,153731
37,ADER,67,4,ADAR,9,2,12228,16534,19770,38714
37,ADER,67,4,FLPR,30,78,12228,16534,19770,47755
37,ADER,67,4,ADEL,24,3,12228,16534,19770,29209
38,ADER,67,4,AVDR,64,48,7626,7444,12540,223680
39,ADER,67,4,CEPVR,87,74,9822,9348,10830,142560
40,ADER,67,4,IL1R,70,84,9200,8694,11550,24928
40,ADER,67,4,AVER,83,50,9200,8694,11550,2032
41,ADER,67,4,FLPR,30,78,12426,16822,20250,51034
41,ADER,67,4,AVAL,191,43,12426,16822,20250,185605
42,ADER,67,4,PVR,60,111,9728,9208,10890,184123
43,ADER,67,4,RIGL,23,122,15932,15658,20520,236593
43,ADER,67,4,AVAR,28,44,15932,15658,20520,134926
44,ADER,67,4,RIGL,23,122,14382,14912,17820,320778
44,ADER,67,4,AVKL,195,57,14382,14912,17820,323381
45,ADER,67,4,RIGR,182,123,12102,15534,18510,157920
47,ADFL,160,5,AIBL,115,13,12456,5234,9570,50584
47,ADFL,160,5,AUAR,25,42,12456,5234,9570,75005
47,ADFL,160,5,AIZR,137,22,12456,5234,9570,161929
48,ADFL,160,5,AIZL,84,21,18552,9226,11700,173760
49,ADFL,160,5,AIZL,84,21,18484,8424,11400,139200
50,ADFL,160,5,AIZL,84,21,15608,5234,10200,248852
50,ADFL,160,5,ASER,125,30,15608,5234,10200,265602
50,ADFL,160,5,RIR,199,129,15608,5234,10200,364904
51,ADFL,160,5,AUAL,144,41,18648,10748,11580,25700
51,ADFL,160,5,AIZL,84,21,18648,10748,11580,650619
52,ADFL,160,5,AUAL,144,41,15760,14418,13980,56513
52,ADFL,160,5,RIAL,202,113,15760,14418,13980,39966
53,ADFL,160,5,AUAL,144,41,15486,14676,14430,174346
53,ADFL,160,5,RIAL,202,113,15486,14676,14430,239413
54,ADFL,160,5,RIAL,202,113,15536,14100,13800,648141
54,ADFL,160,5,AIZL,84,21,15536,14100,13800,708818
55,ADFL,160,5,RIAL,202,113,15254,14884,14910,189695
55,ADFL,160,5,AIZL,84,21,15254,14884,14910,405024
56,ADFL,160,5,RIAL,202,113,16568,13324,12720,148588
56,ADFL,160,5,RIR,199,129,16568,13324,12720,66931
57,ADFL,160,5,RIAL,202,113,16132,13626,13080,147419
57,ADFL,160,5,RIR,199,129,16132,13626,13080,244260
58,ADFL,160,5,RIAL,202,113,15108,15088,16080,221362
58,ADFL,160,5,SIBVL,43,164,15108,15088,16080,76319
58,ADFL,160,5,ASHL,143,33,15108,15088,16080,58957
59,ADFL,160,5,RIAL,202,113,15026,15392,16560,278394
59,ADFL,160,5,SMBDL,135,166,15026,15392,16560,99845
60,ADFL,160,5,RIGL,23,122,17666,11714,11970,851040
61,ADFR,190,6,AIZR,137,22,8316,10168,11310,324480
62,ADFR,190,6,AIZR,137,22,8352,10364,11250,310560
63,ADFR,190,6,AIZR,137,22,9522,12450,11190,209280
64,ADFR,190,6,AIZR,137,22,8048,7584,11160,198497
64,ADFR,190,6,AFDR,128,10,8048,7584,11160,107743
64,ADFR,190,6,AIYR,33,20,8048,7584,11160,66718
65,ADFR,190,6,AIZR,137,22,13084,14876,13710,456466
65,ADFR,190,6,AIZR,137,22,13084,14876,13710,456466
65,ADFR,190,6,RIAR,69,114,13084,14876,13710,600019
65,ADFR,190,6,SMBVR,117,169,13084,14876,13710,80647
66,ADFR,190,6,AIZR,137,22,8716,6342,10890,82776
66,ADFR,190,6,AVHL,112,53,8716,6342,10890,106823
67,ADFR,190,6,AIZR,137,22,10544,13174,11310,25976
67,ADFR,190,6,DVA,27,75,10544,13174,11310,15699
67,ADFR,190,6,RIGR,182,123,10544,13174,11310,119604
68,ADFR,190,6,AIZR,137,22,12126,14284,12180,161056
68,ADFR,190,6,RIAR,69,114,12126,14284,12180,223827
68,ADFR,190,6,RIGR,182,123,12126,14284,12180,425355
69,ADFR,190,6,AIZR,137,22,12434,14432,13050,1930
69,ADFR,190,6,RIAR,69,114,12434,14432,13050,69115
69,ADFR,190,6,SMBDR,109,167,12434,14432,13050,23939
69,ADFR,190,6,SMBVR,117,169,12434,14432,13050,97494
70,ADFR,190,6,AUAR,25,42,12084,5126,9690,137761
70,ADFR,190,6,RIR,199,129,12084,5126,9690,408478
71,ADFR,190,6,RIAR,69,114,12114,14476,12330,106865
71,ADFR,190,6,AUAR,25,42,12114,14476,12330,172014
72,ADFR,190,6,RIAR,69,114,12234,14584,12600,20862
72,ADFR,190,6,AUAR,25,42,12234,14584,12600,41537
73,ADFR,190,6,RIAR,69,114,12282,14606,12660,18300
73,ADFR,190,6,AUAR,25,42,12282,14606,12660,74339
74,ADFR,190,6,RIAR,69,114,12994,14922,15330,180262
74,ADFR,190,6,SMBDR,109,167,12994,14922,15330,126457
75,ADFR,190,6,RIAR,69,114,13320,15458,15930,69600
75,ADFR,190,6,SMBDR,109,167,13320,15458,15930,53663
75,ADFR,190,6,SMBVR,117,169,13320,15458,15930,15936
76,ADFR,190,6,RIAR,69,114,12646,14596,13290,50246
76,ADFR,190,6,SMBVR,117,169,12646,14596,13290,107193
77,ADFR,190,6,RIAR,69,114,12904,14760,13530,159863
77,ADFR,190,6,SMBVR,117,169,12904,14760,13530,151656
78,ADFR,190,6,RIAR,69,114,13312,15584,16170,57479
78,ADFR,190,6,SMBVR,117,169,13312,15584,16170,14040
79,ADFR,190,6,RIAR,69,114,13276,15610,16230,103854
79,ADFR,190,6,SMBVR,117,169,13276,15610,16230,97745
80,ADFR,190,6,RIGR,182,123,9424,12262,10980,714839
80,ADFR,190,6,OLQVR,48,98,9424,12262,10980,25800
81,ADLL,198,7,ADAL,101,1,17804,9732,12360,250560
82,ADLL,198,7,AIAL,155,11,17932,10250,12420,442796
82,ADLL,198,7,AIBL,115,13,17932,10250,12420,605523
83,ADLL,198,7,AIAL,155,11,14984,5002,11070,520864
83,ADLL,198,7,ASKL,154,39,14984,5002,11070,339140
83,ADLL,198,7,AWCL,168,65,14984,5002,11070,93755
84,ADLL,198,7,AIAL,155,11,18216,8662,12390,1321372
84,ADLL,198,7,AWCL,168,65,18216,8662,12390,202762
84,ADLL,198,7,PVQL,147,109,18216,8662,12390,173145
85,ADLL,198,7,AIBL,115,13,17222,11618,12750,79585
85,ADLL,198,7,ASEL,150,29,17222,11618,12750,48094
86,ADLL,198,7,ASHL,143,33,15910,13330,14280,125280
87,ADLL,198,7,ASHL,143,33,17596,10552,11880,187597
87,ADLL,198,7,ADAL,101,1,17596,10552,11880,1256
87,ADLL,198,7,AVAL,191,43,17596,10552,11880,125065
88,ADLL,198,7,ASHL,143,33,16454,12774,13440,58236
88,ADLL,198,7,AVDR,64,48,16454,12774,13440,149677
88,ADLL,198,7,SMBVL,156,168,16454,12774,13440,118005
89,ADLL,198,7,ASKL,154,39,13860,4832,11550,105600
90,ADLL,198,7,ASKL,154,39,18076,8216,12210,65345
90,ADLL,198,7,AIBL,115,13,18076,8216,12210,40734
91,ADLL,198,7,AVDR,64,48,15992,13152,14040,259200
92,ADLL,198,7,AVDR,64,48,16324,13022,13770,104116
92,ADLL,198,7,AIBL,115,13,16324,13022,13770,96043
93,ADLL,198,7,AVDR,64,48,16358,12892,13620,137216
93,ADLL,198,7,AIBL,115,13,16358,12892,13620,212223
94,ADLL,198,7,AVDR,64,48,16666,12076,12990,96226
94,ADLL,198,7,AVJR,142,56,16666,12076,12990,103453
95,ADLL,198,7,AVDR,64,48,17000,11560,12540,326091
95,ADLL,198,7,AVJR,142,56,17000,11560,12540,303668
96,ADLL,198,7,AVDR,64,48,17538,10818,11820,160480
96,ADLL,198,7,AVJR,142,56,17538,10818,11820,93351
96,ADLL,198,7,AVAL,191,43,17538,10818,11820,227608
97,ADLL,198,7,AVDR,64,48,17414,10970,11940,54307
97,ADLL,198,7,OLQVL,11,97,17414,10970,11940,250492
98,ADLL,198,7,AVJL,99,55,17612,6396,11490,20151
98,ADLL,198,7,ASKL,154,39,17612,6396,11490,49448
99,ADLL,198,7,AVJL,99,55,17934,6392,11490,421966
99,ADLL,198,7,AVDL,108,47,17934,6392,11490,96913
100,ADLL,198,7,AWCL,168,65,14712,4912,11220,370080
102,ADLR,77,8,AIAR,138,12,11146,5298,11400,104484
102,ADLR,77,8,AWCR,127,66,11146,5298,11400,67835
103,ADLR,77,8,AIAR,138,12,10530,5568,11040,812855
103,ADLR,77,8,AWCR,127,66,10530,5568,11040,127279
103,ADLR,77,8,ASKR,201,40,10530,5568,11040,260345
104,ADLR,77,8,AIAR,138,12,12302,4698,11400,572376
104,ADLR,77,8,AWCR,127,66,12302,4698,11400,701569
104,ADLR,77,8,ASKR,201,40,12302,4698,11400,361414
105,ADLR,77,8,AIBR,38,14,10844,13688,12810,162578
105,ADLR,77,8,AIAR,138,12,10844,13688,12810,110541
106,ADLR,77,8,AIBR,38,14,7962,9456,12060,1045533
106,ADLR,77,8,AIAR,138,12,7962,9456,12060,1549630
106,ADLR,77,8,AWCR,127,66,7962,9456,12060,438750
106,ADLR,77,8,ADAR,9,2,7962,9456,12060,28005
107,ADLR,77,8,AIBR,38,14,8734,10800,11760,475727
107,ADLR,77,8,ASER,125,30,8734,10800,11760,498192
108,ADLR,77,8,AIBR,38,14,8530,10386,11730,48175
108,ADLR,77,8,ASER,125,30,8530,10386,11730,195184
109,ADLR,77,8,AIBR,38,14,9756,12334,11790,27454
109,ADLR,77,8,ASER,125,30,9756,12334,11790,35425
110,ADLR,77,8,AIBR,38,14,11200,14096,13110,28926
110,ADLR,77,8,ASER,125,30,11200,14096,13110,48833
111,ADLR,77,8,AIBR,38,14,9158,11332,11730,267294
111,ADLR,77,8,ASHR,40,34,9158,11332,11730,290465
112,ADLR,77,8,AIBR,38,14,10366,13184,12240,476438
112,ADLR,77,8,AVDL,108,47,10366,13184,12240,392361
113,ADLR,77,8,ASHR,40,34,10128,12678,12030,125880
113,ADLR,77,8,AVDL,108,47,10128,12678,12030,56039
114,ADLR,77,8,ASHR,40,34,9680,11452,11130,44153
114,ADLR,77,8,AVJL,99,55,9680,11452,11130,152361
114,ADLR,77,8,AVDL,108,47,9680,11452,11130,424124
2037,ADLR,77,8,URBR,12,179,10052,11666,11280,26766
2037,ADLR,77,8,OLQVR,48,98,10052,11666,11280,88433
115,ADLR,77,8,AVJL,99,55,10048,12492,11760,149539
115,ADLR,77,8,AVDL,108,47,10048,12492,11760,159100
116,ADLR,77,8,AVJR,142,56,8056,7032,12300,509625
116,ADLR,77,8,AVDR,64,48,8056,7032,12300,915494
117,AFDL,110,9,AIYL,141,19,13678,4160,10230,1157280
118,AFDL,110,9,AIYL,141,19,19338,10168,11850,631200
119,AFDL,110,9,AIYL,141,19,19324,9792,11760,732000
120,AFDL,110,9,AIYL,141,19,19294,10154,11760,186240
121,AFDL,110,9,AIYL,141,19,18780,11292,11970,846240
122,AFDL,110,9,AIYL,141,19,16352,14310,13920,874080
123,AFDL,110,9,AIYL,141,19,17648,5930,10080,614622
124,AFDL,110,9,BAGR,32,68,17686,12252,12510,362443
124,AFDL,110,9,AIZL,84,21,17686,12252,12510,35733
125,AFDL,110,9,ASER,125,30,16872,13378,13110,159307
124,AFDL,110,9,AIYL,141,19,17686,12252,12510,302452
126,AFDR,128,10,AIYR,33,20,12154,4300,10260,1301280
127,AFDR,128,10,AIYR,33,20,7806,11172,11190,2007360
128,AFDR,128,10,AIYR,33,20,11052,14000,12000,174240
129,AFDR,128,10,AIYR,33,20,11652,14614,12510,699360
130,AFDR,128,10,AIYR,33,20,11924,14814,12930,442080
132,AFDR,128,10,AIYR,33,20,8312,6616,10710,565375
131,AFDR,128,10,AUAR,25,42,12602,15378,13470,79264
2038,AFDR,128,10,AIYR,33,20,12318,15086,13410,407971
2038,AFDR,128,10,ADFR,190,6,12318,15086,13410,28828
131,AFDR,128,10,AIYR,33,20,12602,15378,13470,788640
133,AIAL,155,11,AIBL,115,13,15282,5030,10470,164696
133,AIAL,155,11,ADFL,160,5,15282,5030,10470,132423
134,AIAL,155,11,AIBL,115,13,12924,4670,10680,170417
134,AIAL,155,11,AIYL,141,19,12924,4670,10680,101262
135,AIAL,155,11,AIBL,115,13,16956,12400,13410,79329
135,AIAL,155,11,AIZL,84,21,16956,12400,13410,5386
135,AIAL,155,11,ASGL,149,31,16956,12400,13410,77044
136,AIAL,155,11,AIBL,115,13,18602,9282,12270,246379
136,AIAL,155,11,AIZL,84,21,18602,9282,12270,20775
136,AIAL,155,11,AWCL,168,65,18602,9282,12270,25164
137,AIAL,155,11,AIBL,115,13,17782,10866,12660,455242
137,AIAL,155,11,ASHL,143,33,17782,10866,12660,27637
138,AIAL,155,11,AIBL,115,13,18440,9550,12570,839535
138,AIAL,155,11,ASKL,154,39,18440,9550,12570,456944
139,AIAL,155,11,AIBL,115,13,14526,4918,10920,167085
139,AIAL,155,11,AWCL,168,65,14526,4918,10920,24914
140,AIAL,155,11,AIBL,115,13,15870,14830,15930,1705940
140,AIAL,155,11,RIFL,204,120,15870,14830,15930,1217259
142,AIAL,155,11,ASHL,143,33,15874,14652,15690,36961
141,AIAL,155,11,RIFL,204,120,15884,15030,16380,72958
143,AIAL,155,11,AWCR,127,66,18574,8232,11850,72832
141,AIAL,155,11,AIBL,115,13,15884,15030,16380,77407
144,AIAL,155,11,AWCR,127,66,17374,6188,10680,74775
143,AIAL,155,11,AIBL,115,13,18574,8232,11850,286098
144,AIAL,155,11,AIZL,84,21,17374,6188,10680,20725
145,AIAL,155,11,AWCR,127,66,18582,10526,12600,204102
144,AIAL,155,11,AIBL,115,13,17374,6188,10680,186165
145,AIAL,155,11,AWCL,168,65,18582,10526,12600,94052
146,AIAR,138,12,AIBR,38,14,8154,10258,11940,851007
146,AIAR,138,12,AIBR,38,14,8154,10258,11940,851007
146,AIAR,138,12,ADAR,9,2,8154,10258,11940,49513
146,AIAR,138,12,ASKR,201,40,8154,10258,11940,1315192
147,AIAR,138,12,AIBR,38,14,8332,6516,11310,156689
147,AIAR,138,12,ASER,125,30,8332,6516,11310,18030
148,AIAR,138,12,AIBR,38,14,11768,4902,11070,231526
148,AIAR,138,12,AWCR,127,66,11768,4902,11070,317113
149,AIAR,138,12,AIBR,38,14,8042,6710,11640,103438
149,AIAR,138,12,AWCR,127,66,8042,6710,11640,106801
150,AIAR,138,12,AIBR,38,14,7734,9280,11940,188158
150,AIAR,138,12,AWCR,127,66,7734,9280,11940,214081
151,AIAR,138,12,AIBR,38,14,12440,15714,15030,301939
151,AIAR,138,12,AWCR,127,66,12440,15714,15030,165100
152,AIAR,138,12,AIBR,38,14,8260,11018,12000,129031
152,AIAR,138,12,AWCR,127,66,8260,11018,12000,479608
153,AIAR,138,12,AIBR,38,14,12226,15636,15330,1034573
153,AIAR,138,12,RIFR,126,121,12226,15636,15330,655986
154,AIAR,138,12,AWCR,127,66,11406,4796,11190,306484
154,AIAR,138,12,ASIR,103,36,11406,4796,11190,20432
154,AIAR,138,12,AWCL,168,65,11406,4796,11190,210823
154,AIAR,138,12,AIBR,38,14,11406,4796,11190,346419
155,AIBL,115,13,AVBL,200,45,9960,11762,10320,308250
155,AIBL,115,13,RIMR,45,126,9960,11762,10320,267269
156,AIBL,115,13,AVBL,200,45,9614,11372,10110,63691
156,AIBL,115,13,RIMR,45,126,9614,11372,10110,167188
157,AIBL,115,13,AVBL,200,45,9324,11056,10020,677515
157,AIBL,115,13,RIMR,45,126,9324,11056,10020,690964
158,AIBL,115,13,AVBL,200,45,8914,10756,9900,423047
158,AIBL,115,13,RIMR,45,126,8914,10756,9900,120792
159,AIBL,115,13,AVBL,200,45,8070,10594,9900,545558
159,AIBL,115,13,RIMR,45,126,8070,10594,9900,745117
159,AIBL,115,13,RIBR,46,116,8070,10594,9900,145003
160,AIBL,115,13,AVBL,200,45,7938,9324,9900,511360
160,AIBL,115,13,RIMR,45,126,7938,9324,9900,359845
160,AIBL,115,13,RIBR,46,116,7938,9324,9900,211674
161,AIBL,115,13,RIBR,46,116,8014,6568,9870,1353775
161,AIBL,115,13,AVER,83,50,8014,6568,9870,185104
162,AIBL,115,13,RIBR,46,116,13834,13476,12060,152169
162,AIBL,115,13,RIML,159,125,13834,13476,12060,97430
163,AIBL,115,13,RIMR,45,126,7896,8960,9780,168345
163,AIBL,115,13,RIBR,46,116,7896,8960,9780,160454
164,AIBL,115,13,RIMR,45,126,7772,10750,9900,36748
164,AIBL,115,13,RIBR,46,116,7772,10750,9900,84691
165,AIBL,115,13,RIMR,45,126,13276,13842,13830,329266
165,AIBL,115,13,SMDDR,116,171,13276,13842,13830,429613
166,AIBL,115,13,RIMR,45,126,13352,13874,13020,135270
166,AIBL,115,13,SMDDR,116,171,13352,13874,13020,413369
167,AIBL,115,13,RIMR,45,126,13280,13788,12750,111564
167,AIBL,115,13,SMDDR,116,171,13280,13788,12750,323795
168,AIBL,115,13,RIMR,45,126,11920,5090,8880,330356
168,AIBL,115,13,SMDVR,158,173,11920,5090,8880,443883
169,AIBL,115,13,RIMR,45,126,10542,5842,9060,292392
169,AIBL,115,13,SMDVR,158,173,10542,5842,9060,211607
170,AIBR,38,14,AVBR,131,46,18994,10072,10380,197940
170,AIBR,38,14,RIBL,197,115,18994,10072,10380,331499
171,AIBR,38,14,RIBL,197,115,17846,6070,9150,706476
171,AIBR,38,14,AVEL,71,49,17846,6070,9150,335603
172,AIBR,38,14,RIBL,197,115,13556,4902,9450,374141
172,AIBR,38,14,RIBR,46,116,13556,4902,9450,166818
173,AIBR,38,14,RIML,159,125,14302,14024,15660,71063
173,AIBR,38,14,AVBR,131,46,14302,14024,15660,119016
174,AIBR,38,14,RIML,159,125,19020,9870,10260,250018
174,AIBR,38,14,AVBR,131,46,19020,9870,10260,311359
174,AIBR,38,14,RIBL,197,115,19020,9870,10260,214301
175,AIBR,38,14,RIML,159,125,18816,9622,10110,134930
175,AIBR,38,14,AVBR,131,46,18816,9622,10110,507038
175,AIBR,38,14,SMBDL,135,166,18816,9622,10110,196110
176,AIBR,38,14,RIML,159,125,16976,12036,11220,69336
176,AIBR,38,14,SAADL,90,149,16976,12036,11220,84744
177,AIBR,38,14,RIML,159,125,18204,6654,9000,140304
177,AIBR,38,14,SAADR,34,150,18204,6654,9000,227855
178,AIBR,38,14,RIML,159,125,15426,5164,8520,110108
178,AIBR,38,14,SMDVL,203,172,15426,5164,8520,499971
179,AIBR,38,14,RIML,159,125,14966,5012,8520,197505
179,AIBR,38,14,SMDVL,203,172,14966,5012,8520,502814
180,AIBR,38,14,RIML,159,125,14304,4974,8610,110828
180,AIBR,38,14,SMDVL,203,172,14304,4974,8610,198771
181,AIBR,38,14,RIMR,45,126,14408,13308,12180,113881
181,AIBR,38,14,SMDDL,104,170,14408,13308,12180,54598
182,AIBR,38,14,SMDDL,104,170,14460,13438,13590,582818
182,AIBR,38,14,RIML,159,125,14460,13438,13590,709342
183,AIBR,38,14,SMDDL,104,170,15072,13198,12420,133566
183,AIBR,38,14,RIML,159,125,15072,13198,12420,108353
184,AIBR,38,14,SMDDL,104,170,14776,13256,12780,184989
184,AIBR,38,14,RIML,159,125,14776,13256,12780,135170
185,AIBR,38,14,SMDDL,104,170,14302,13456,13980,139146
185,AIBR,38,14,RIML,159,125,14302,13456,13980,343683
185,AIBR,38,14,AVAR,28,44,14302,13456,13980,114054
185,AIBR,38,14,AIZL,84,21,14302,13456,13980,158155
186,AIML,153,15,ALML,97,24,17032,6778,10500,592668
186,AIML,153,15,AVDL,108,47,17032,6778,10500,204611
187,AIML,153,15,ASGL,149,31,16318,15274,17190,43388
187,AIML,153,15,AIAL,155,11,16318,15274,17190,103011
188,AIML,153,15,ASGL,149,31,16100,15450,17850,152315
188,AIML,153,15,AIAL,155,11,16100,15450,17850,304164
189,AIML,153,15,ASGL,149,31,17758,10962,13230,143994
189,AIML,153,15,AIAL,155,11,17758,10962,13230,817198
189,AIML,153,15,ASKL,154,39,17758,10962,13230,269527
190,AIML,153,15,ASGL,149,31,16874,12990,14070,197331
190,AIML,153,15,AIAL,155,11,16874,12990,14070,181197
190,AIML,153,15,ASKL,154,39,16874,12990,14070,34750
191,AIML,153,15,AVEL,71,49,17078,8662,12000,94322
192,AIML,153,15,AVFR,8,52,14412,5910,10800,264480
193,AIML,153,15,AVFR,8,52,17830,7910,11400,121092
193,AIML,153,15,AVFL,206,51,17830,7910,11400,44507
194,AIML,153,15,AVFR,8,52,13062,6060,10980,94047
196,AIML,153,15,ASIL,205,35,17034,13170,14250,183332
197,AIMR,133,16,AIAR,138,12,10924,14754,13680,295879
197,AIMR,133,16,AIBR,38,14,10924,14754,13680,152440
198,AIMR,133,16,AIAR,138,12,11514,15408,14670,421008
198,AIMR,133,16,ASGR,124,32,11514,15408,14670,166991
199,AIMR,133,16,AIAR,138,12,11628,15508,14910,43354
199,AIMR,133,16,ASGR,124,32,11628,15508,14910,33925
200,AIMR,133,16,ALMR,96,25,8966,7490,10860,92468
200,AIMR,133,16,SIBDL,152,162,8966,7490,10860,71332
200,AIMR,133,16,URXR,13,181,8966,7490,10860,267718
201,AIMR,133,16,ASKR,201,40,10208,13568,12750,33686
201,AIMR,133,16,AIAR,138,12,10208,13568,12750,105993
202,AIMR,133,16,ASKR,201,40,10264,13712,12870,152955
202,AIMR,133,16,AIAR,138,12,10264,13712,12870,165284
203,AIMR,133,16,ASKR,201,40,9314,11902,12300,155951
203,AIMR,133,16,AIAR,138,12,9314,11902,12300,632819
203,AIMR,133,16,ASGR,124,32,9314,11902,12300,105469
204,AIMR,133,16,AVFL,206,51,10696,6214,10950,97659
204,AIMR,133,16,AVFR,8,52,10696,6214,10950,21860
208,AIMR,133,16,AVDR,64,48,9118,7232,11220,145474
208,AIMR,133,16,ALMR,96,25,9118,7232,11220,68407
209,AIMR,133,16,SIBDL,152,162,8784,7540,11220,110104
209,AIMR,133,16,SMDDL,104,170,8784,7540,11220,141415
210,AINL,139,17,AUAR,25,42,7464,10608,10740,129035
210,AINL,139,17,AFDR,128,10,7464,10608,10740,338484
211,AINL,139,17,AUAR,25,42,9492,12912,11010,197909
211,AINL,139,17,AFDR,128,10,9492,12912,11010,558090
212,AINL,139,17,AUAR,25,42,9856,13276,11160,322423
212,AINL,139,17,AFDR,128,10,9856,13276,11160,267016
213,AINL,139,17,BAGR,32,68,10454,4772,10020,69285
213,AINL,139,17,BAGL,35,67,10454,4772,10020,276794
214,AINL,139,17,CEPVR,87,74,10620,13972,11520,123864
215,AINL,139,17,IL2R,57,90,7742,6870,10860,110691
215,AINL,139,17,AUAR,25,42,7742,6870,10860,31315
216,AINL,139,17,RID,192,119,14916,4334,9660,161444
217,AINL,139,17,RIBR,46,116,12880,4448,9780,465528
217,AINL,139,17,AUAL,144,41,12880,4448,9780,370631
218,AINL,139,17,RIBR,46,116,7586,10790,10110,126278
218,AINL,139,17,BAGL,35,67,7586,10790,10110,34041
219,AINL,139,17,RIBR,46,116,7432,10474,10290,111415
219,AINL,139,17,RIMR,45,126,7432,10474,10290,229384
