cell_name,cell_id,cell_common_id,class,mito_id,cell_vol,mito_vol,cell_surf,mito_surf,x_pos,y_pos,z_pos,mito_len,dist_pre,dist_post
RMGR,1,146,2,1605,1.03150518272,0.00559939584,11.940964470444822,0.1347261875148021,10.376379925093634,5.673343520599252,4.193445692883896,0.540530029296875,0.3070659596965448,0.8510172542346667
RMGR,1,146,2,1756,1.03150518272,0.02057306112,11.940964470444822,0.419829656301807,9.839168195718656,4.99474006116208,4.625688073394495,1.234584228515625,0.3210411294640972,0.37963131754881574
AIYR,2,20,2,2332,1.1365305548800002,0.01004535808,14.19388201582801,0.1845206625207226,11.550891022964514,6.557832818371608,5.768789144050103,0.7213746948242188,0.35215794064867567,2.2105986357261314
AIYR,2,20,2,3819,1.1365305548800002,0.0103809024,14.19388201582801,0.1787280437692424,5.752190707070708,3.2606642424242427,8.652424242424244,0.5790548706054688,0.23451705378994347,0.5123904529357738
AIYR,2,20,2,4021,1.1365305548800002,0.00675282944,14.19388201582801,0.1232137234511918,4.960930186335404,3.1979965217391304,9.219565217391306,0.3574508666992187,0.4116039055570175,1.4227245118871215
AIYL,3,19,2,2952,1.1891271270400003,0.00320864256,14.466042523660851,0.0786120218846213,4.685770457516339,8.253440000000001,6.869281045751634,0.2974784851074218,0.35899351787709627,0.35759408096404366
AIYL,3,19,2,3465,1.1891271270400003,0.00224395264,14.466042523660851,0.0514183203180507,4.025755514018691,5.646737943925234,7.87803738317757,0.239587158203125,1.3005098725339623,0.3023343619694271
AIYL,3,19,2,3663,1.1891271270400003,0.01056964608,14.466042523660851,0.1845934359600729,4.040126984126984,4.957663492063492,8.314583333333333,0.4653857116699219,0.5100133574867827,0.38311444748959533
AIYL,3,19,2,4344,1.1891271270400003,0.0050331648,14.466042523660851,0.1078537234511917,4.355925333333333,3.820288,10.032708333333334,0.3623849487304687,0.6022926552559175,1.5219575913370764
RMEV,4,142,3,863,0.8904717107200002,0.01073741824,12.775765620409304,0.2003900765961745,9.822680000000002,8.523840000000002,2.27216796875,0.6836257934570312,0.36996641498047267,1.3932174421688475
RMEV,4,142,3,868,0.8904717107200002,0.00109051904,12.775765620409304,0.0459469390695308,9.081304615384614,8.941883076923078,2.2173076923076924,0.1799039764404296,0.4304688269575953,1.5413236307390317
AIZL,5,21,2,1824,1.7371129446400002,0.04116709376,17.18278035055307,0.7125127938284503,9.112473234844629,9.722011451859398,4.849312277126847,1.5255948486328126,0.46353005480152837,0.30180312056987546
AIZL,5,21,2,1845,1.7371129446400002,0.00994050048,17.18278035055307,0.2153862093994239,8.544221434599155,9.945200337552745,4.783016877637131,0.6146624755859375,0.35817063428281554,0.6365415251900268
AIZL,5,21,2,2789,1.7371129446400002,0.011010048,17.18278035055307,0.238308220341734,5.883884495238096,9.017207466666669,6.626000000000001,0.9846661376953124,0.3695475167846091,0.3137607036048736
AIZL,5,21,2,2953,1.7371129446400002,0.00224395264,17.18278035055307,0.0578107843816609,5.445383177570094,8.64275140186916,6.848598130841122,0.2131090698242187,0.8817231420273488,0.2390440899418279
AIZL,5,21,2,3292,1.7371129446400002,0.01914699776,17.18278035055307,0.2719546734630337,4.528053975903615,4.787699101861993,7.579463307776561,0.7050075073242188,0.40526068653427083,0.48727064456099295
AIZL,5,21,2,4023,1.7371129446400002,0.0105906176,17.18278035055307,0.2176826734630334,4.659017504950496,4.115668910891089,9.27059405940594,0.656199951171875,0.4144553486362521,0.33255504336434133
AIZR,6,22,2,1888,1.61377943552,0.00861929472,16.45480678178975,0.1727597343935025,11.263750851581513,8.01968895377129,4.860705596107056,0.61719482421875,0.4050893737313065,0.3684742498723966
AIZR,6,22,2,1893,1.61377943552,0.02292187136,16.45480678178975,0.3468345625444059,10.954439085086918,8.322374967978043,4.858737419945106,0.9495774536132812,0.5418437071223531,0.4101298729291278
AIZR,6,22,2,3291,1.61377943552,0.01900019712,16.45480678178975,0.3240331265843328,6.512007064017661,3.74329642384106,7.521799116997792,1.0679505615234377,0.26033748301754484,0.48069748844077753
AIZR,6,22,2,3571,1.61377943552,0.02843738112,16.45480678178975,0.5893895016139366,5.290757286135694,3.5895730973451325,8.351216814159292,0.7487640991210938,0.4852175223221082,0.3173751575358628
AIZR,6,22,2,5143,1.61377943552,0.00656408576,16.45480678178975,0.1341991156420223,5.321855591054314,2.906458785942492,11.728115015974442,0.5132471923828125,2.7279606146140343,2.2399354534737883
RIAR,7,114,2,1293,2.0057581158400004,0.00425721856,24.55409887027556,0.0937963312603613,10.476478423645323,7.6772760591133,3.373399014778325,0.26867822265625,0.15823599867950458,0.4561925900397341
RIAR,7,114,2,1476,2.0057581158400004,0.01031798784,24.55409887027556,0.2042979000236833,9.008286178861788,8.947428943089433,3.831808943089431,0.9839259643554688,0.5877805199081552,0.8231151095268899
RIAR,7,114,2,1547,2.0057581158400004,0.0135266304,24.55409887027556,0.2479182312840444,7.380198201550388,9.131793860465116,3.896744186046512,1.0529449462890623,0.39533387637432293,0.20914344520989742
RIAR,7,114,2,1780,2.0057581158400004,0.02298478592,24.55409887027556,0.4522462750532871,5.345821897810219,7.236615474452555,4.821350364963504,1.581181884765625,0.1682184096961794,0.4329431832383282
RIAR,7,114,2,1798,2.0057581158400004,0.01650458624,24.55409887027556,0.3489428500355247,8.197412757306227,4.609899669631513,4.678081321473952,1.1166864013671876,0.5271551830162239,1.38891137783297
RIAR,7,114,2,2857,2.0057581158400004,0.02290089984,24.55409887027556,0.4568693469260659,6.431957802197803,4.763306666666667,7.024587912087912,0.9089732055664064,0.21352032268565965,0.35910538948415216
RIAR,7,114,2,2921,2.0057581158400004,0.00517996544,24.55409887027556,0.1137492593875816,7.408453441295548,3.509376518218624,6.818825910931173,0.4014609375,1.4713419860345913,0.21927849722843182
RIAR,7,114,2,3179,2.0057581158400004,0.00662700032,24.55409887027556,0.1166455687633217,6.801174683544306,3.454444556962025,7.299525316455696,0.4512409973144531,1.3435060366453944,0.2528957739211334
RIAR,7,114,2,4002,2.0057581158400004,0.01430257664,24.55409887027556,0.2602363750296037,5.058680117302052,3.6544187683284455,9.24457478005865,0.6286930541992187,0.2626726845480215,0.2745428707054176
RIAL,8,113,2,1323,2.23426379776,0.00830472192,24.63817924380964,0.1618471156420224,7.779607272727275,9.297144242424244,3.435479797979798,0.6182594604492188,0.30024017477296294,0.4785135600099061
RIAL,8,113,2,1368,2.23426379776,0.0210763776,24.63817924380964,0.3790754906716262,10.757461333333335,7.224630766169155,3.665422885572139,1.1123990478515624,0.3260372691608042,0.29044479276109325
RIAL,8,113,2,1715,2.23426379776,0.00247463936,24.63817924380964,0.0625794031331411,5.248433898305084,7.203058983050848,4.373728813559322,0.2353461761474609,0.2348854458061133,0.33444533564737006
RIAL,8,113,2,2049,2.23426379776,0.01958739968,24.63817924380964,0.3559777891050558,5.1463564882227,6.157463297644539,5.428693790149892,1.0899990234375,0.09530369354158777,0.25704717388411985
RIAL,8,113,2,2106,2.23426379776,0.00327155712,24.63817924380964,0.0804115578210113,7.707306666666668,4.299355897435898,5.324679487179488,0.3281982421875,0.29838971314845975,0.5658138139271339
RIAL,8,113,2,2636,2.23426379776,0.00578813952,24.63817924380964,0.1402703422026724,6.9504371014492765,4.495582608695652,6.391666666666667,0.4518863525390625,0.277584276381848,0.46453149419940215
RIAL,8,113,2,2946,2.23426379776,0.0087031808,24.63817924380964,0.1875926625207225,6.866771277108435,4.68987065060241,6.962771084337349,0.57814111328125,0.09400881411688791,1.0717617192947497
RIAL,8,113,2,3096,2.23426379776,0.0105906176,24.63817924380964,0.2232268281509035,5.56200300990099,5.4366897425742575,7.298019801980198,0.6388988037109375,0.1799939699899122,0.3803146947633335
RIAL,8,113,2,3618,2.23426379776,0.02491416576,24.63817924380964,0.4533731922381973,4.216501010101011,4.291542626262627,8.524579124579125,1.2495618896484375,2.2528012519328833,0.26578961015040126
RIBL,9,115,2,1487,1.3273504153600004,0.01168113664,16.76259199890361,0.2780986734630336,7.552965170556554,9.92702736086176,3.883931777378816,0.7581737060546875,1.0536952365594967,0.46619822093785257
RIBL,9,115,2,1623,1.3273504153600004,0.00312475648,16.76259199890361,0.0705957125088812,4.446221744966443,7.008420939597315,4.149664429530201,0.325701416015625,0.7625801745624052,0.4496613765271895
RIBL,9,115,2,1981,1.3273504153600004,0.03600809984,16.76259199890361,0.6450015672678006,4.205163051834595,6.543377891671521,5.312667443214911,1.5596851806640626,0.534123056468146,0.5787284507235222
RIBL,9,115,2,2038,1.3273504153600004,0.01109393408,16.76259199890361,0.2385566844053439,7.231337013232515,10.128308506616255,5.39413988657845,0.722898193359375,0.434552717393369,0.5376917219332544
RIBL,9,115,2,2074,1.3273504153600004,0.0035651584,16.76259199890361,0.0918211046997118,6.952357647058824,10.020984470588235,5.271764705882354,0.2464400939941406,0.4280502979193501,0.43730353515542547
RIBL,9,115,2,2184,1.3273504153600004,0.0161480704,16.76259199890361,0.3207677781627451,5.530105350649351,9.426358857142858,5.6143506493506505,0.9863745727539064,0.341589399196762,0.74850835371578
RIBL,9,115,2,2753,1.3273504153600004,0.0008388608,16.76259199890361,0.0214010828150903,5.423104,4.659712000000001,6.45,0.189289794921875,0.6359444836147254,0.3674095018912815
