cell_name,cell_id,cell_common_id,class,mito_id,cell_vol,mito_vol,cell_surf,mito_surf,x_pos,y_pos,z_pos,mito_len,dist_pre,dist_post
RIH,20,124,2,866,9.30004417086751,0.0141887834947584,70.05971366139421,0.2022913559122166,17.580264067988665,13.232052577903683,0.9453257790368272,0.423743520069705,0.517468569510542,0.361363553939486
RIH,20,124,2,959,9.30004417086751,0.0223885337296896,70.05971366139421,0.3513988240479625,11.43737036983842,10.265443734290844,1.2024236983842012,0.9235750197320792,0.4607588623030937,0.6732608940272845
RIH,20,124,2,1029,9.30004417086751,0.0207405447118848,70.05971366139421,0.3196210417565592,17.189911813953486,14.220978604651163,1.238953488372093,1.110226813195135,0.5552523576707176,0.5689565088365284
RIH,20,124,2,1057,9.30004417086751,0.0149122908684288,70.05971366139421,0.2232566636647049,11.61769125606469,9.87087422102426,1.242991913746631,0.7170468974281367,0.29082550285457354,1.0128793537055063
RIH,20,124,2,1152,9.30004417086751,0.0114957282705408,70.05971366139421,0.155222425485067,9.628034685314685,13.498496895104894,1.304545454545455,0.4898886863014985,0.7242484830882754,0.7967528546859688
RIH,20,124,2,1196,9.30004417086751,0.0036577317224448,70.05971366139421,0.0642514651018094,9.398564571428572,13.773362637362634,1.3263736263736263,0.2843351850306347,0.5722077166747664,0.9153294403524864
RIH,20,124,2,1237,9.30004417086751,0.0011656507686912,70.05971366139421,0.0268689310339365,11.008353103448275,10.111752827586209,1.3500000000000003,0.2620201444385019,0.6650064166267364,0.4617739532669994
RIH,20,124,2,1311,9.30004417086751,0.00200974270464,70.05971366139421,0.0412272054610857,11.228282880000002,9.99702528,1.5999999999999996,0.3668748187988467,0.458580142437952,0.6390449488659266
RIH,20,124,2,1314,9.30004417086751,0.0030950037651456,70.05971366139421,0.0559462497085967,10.732690285714286,10.24021277922078,1.5999999999999994,0.5062831538379242,0.9081725465621359,0.35077167416480043
RIH,20,124,2,1364,9.30004417086751,0.0526150640074752,70.05971366139421,0.7270280138285041,9.70031053934301,14.938922438502672,1.7008021390374335,1.7101711182954749,0.861032584911489,0.4631923779194439
RIH,20,124,2,1365,9.30004417086751,0.0174445666762752,70.05971366139421,0.3396278366787304,17.190515612903226,14.676798525345625,1.6547235023041478,1.1419789726029943,0.6835304739271596,0.4638745655012766
RIH,20,124,2,2735,9.30004417086751,0.028337372135424,70.05971366139421,0.3995062952176458,11.962097838297868,16.78359530212766,3.5598581560283686,0.8597349581068728,0.36295422971204294,0.4968582440542665
RIH,20,124,2,4938,9.30004417086751,0.0165200850321408,70.05971366139421,0.3046906634411744,10.974589197080292,18.271448759124088,6.7798053527980535,0.8513299012033163,0.6956269420398159,3.2488682167879923
RIH,20,124,2,5513,9.30004417086751,0.0396321261355008,70.05971366139421,0.7605039781877804,15.4866436673428,19.241238328600407,7.847008113590265,2.6779156140475697,0.27683761962608916,1.4237997899021129
RIH,20,124,2,6121,9.30004417086751,0.0504043470323712,70.05971366139421,0.7247139591538438,12.0373404784689,19.62685611483253,8.510645933014354,1.6410281359252945,0.42330753460760945,2.30084741926223
RIGL,21,122,2,3086,4.402341394513922,0.0073958531530752,31.6666404475592,0.1272711849900449,18.634217739130435,10.930843826086956,4.033695652173913,0.3239249756312138,1.4416971529608245,1.410125637683348
RIGL,21,122,2,3357,4.402341394513922,0.0485151888900096,31.6666404475592,0.7510983237366499,14.688140619718308,8.17051211930406,4.456545153272577,1.966039006776904,0.7767596145075926,3.6876479627092587
RIGL,21,122,2,3810,4.402341394513922,0.0473093432672256,31.6666404475592,0.6816572654692281,18.641992210705183,14.973507425658454,5.092353440951572,1.693794823054546,0.6353240801257511,0.5255199764819936
RIGL,21,122,2,3990,4.402341394513922,0.039993879822336,31.6666404475592,0.60719106883846,18.568637620100503,15.200836438190956,5.515326633165829,1.5013513499276556,0.3092146936201012,0.45165760634493424
RIGL,21,122,2,6043,4.402341394513922,0.011455533416448,31.6666404475592,0.2434128943393661,14.44008151578947,19.037518147368424,8.249298245614035,0.960103179426918,1.9581222585612093,0.5203363107043981
RIGL,21,122,2,8517,4.402341394513922,0.028538346405888,31.6666404475592,0.6279888112416261,14.049960743661972,19.167480067605634,12.340915492957745,2.019525453010688,5.467672573176975,0.34343873330902114
RIGL,21,122,2,10205,4.402341394513922,0.0122996253523968,31.6666404475592,0.2765899871936651,15.766307137254902,18.773654588235296,14.715196078431374,1.1287622543997462,7.439536242329147,0.270929614512117
ADER,22,4,1,4580,2.228724269737575,0.0050645516156928,20.58388829911758,0.1200920477764698,9.716687238095242,13.073066666666673,6.111904761904763,0.4988568786292901,0.1750712066350496,0.6810276702540793
ADER,22,4,1,5036,2.228724269737575,0.0077576068399104,20.58388829911758,0.1774194784511305,9.792071626943006,13.140010445595854,6.831088082901555,0.5796494059961621,0.8328562950131803,1.1071915873735423
ADER,22,4,1,5318,2.228724269737575,0.0059086435516416,20.58388829911758,0.1228544097085965,9.742127020408164,12.815464489795918,7.042176870748298,0.4735703850306331,0.9067437472960679,0.7231927246378664
ADER,22,4,1,5677,2.228724269737575,0.0029744192028672,20.58388829911758,0.06178797467466,9.607555459459462,11.833344000000002,7.583783783783783,0.3241752542942726,0.7145442054655843,0.3832103096958658
ADER,22,4,1,6131,2.228724269737575,0.0147917063061504,20.58388829911758,0.3728924669701348,8.556655304347826,10.734770086956525,8.422146739130435,0.9760375948900476,0.25931366636229597,2.070784585971427
ADER,22,4,1,9377,2.228724269737575,0.0266491882635264,20.58388829911758,0.4758019800719444,14.582390153846156,18.47036524886878,13.27790346907994,1.237968537986497,0.3942418951940735,0.4504007159821301
ADER,22,4,1,9378,2.228724269737575,0.019695478505472,20.58388829911758,0.4145242109701326,13.278814040816329,18.54976417959184,13.352755102040817,1.5384884171433342,0.13224622550863566,0.3026995796600539
