syn_id,pre,pre_id,pre_common_id,post,post_id,post_common_id,x_pos,y_pos,z_pos,size
104,ADER,184,4,RIGL,199,122,55392,31800,12420,278617
104,ADER,184,4,AVKR,156,58,55392,31800,12420,251302
105,ADER,184,4,RIGL,199,122,53236,30644,11280,196854
105,ADER,184,4,FLPL,176,77,53236,30644,11280,70025
106,ADER,184,4,RIGL,199,122,52404,31532,10710,359451
106,ADER,184,4,RIGR,22,123,52404,31532,10710,331748
107,ADER,184,4,RIGR,22,123,52684,31732,10470,243840
108,ADER,184,4,RIGR,22,123,52816,31508,10290,418560
109,ADER,184,4,RIGR,22,123,52844,31376,9510,160557
109,ADER,184,4,PVT,166,112,52844,31376,9510,43712
109,ADER,184,4,AVAL,108,43,52844,31376,9510,204690
110,ADER,184,4,RIVR,147,132,42612,19648,1230,588014
94,ADER,184,4,AINR,170,18,40252,20508,1590,26385
111,ADER,184,4,RIVR,147,132,39672,21100,2190,137076
95,ADER,184,4,AVDR,30,48,43224,19260,30,154763
112,ADER,184,4,RMDL,159,135,36816,23372,5220,161280
113,ADER,184,4,RMDR,191,136,35760,23476,5040,117891
113,ADER,184,4,IL1R,5,84,35760,23476,5040,212348
114,ADER,184,4,SAADL,11,149,39520,21888,4140,94085
114,ADER,184,4,URBR,38,179,39520,21888,4140,63354
115,ADER,184,4,SIADL,93,158,39608,21056,2760,66890
115,ADER,184,4,ALNR,14,27,39608,21056,2760,63669
116,ADFL,70,5,AIZL,25,21,41608,22312,17820,823680
117,ADFL,70,5,AIZL,25,21,39308,17944,14820,263020
117,ADFL,70,5,AIAL,116,11,39308,17944,14820,247699
118,ADFL,70,5,AIZL,25,21,54324,33028,12630,505250
118,ADFL,70,5,AIAL,116,11,54324,33028,12630,136029
119,ADFL,70,5,AIZL,25,21,36972,16232,8250,178930
119,ADFL,70,5,AIBR,187,14,36972,16232,8250,175390
119,ADFL,70,5,AIBL,76,13,36972,16232,8250,37359
120,ADFL,70,5,AIZL,25,21,41516,21596,17460,232657
120,ADFL,70,5,ASHL,60,33,41516,21596,17460,159022
121,ADFL,70,5,AIZL,25,21,47700,31376,12270,124857
121,ADFL,70,5,RIAL,189,113,47700,31376,12270,213062
122,ADFL,70,5,AIZL,25,21,45240,29984,14040,282341
122,ADFL,70,5,RIAL,189,113,45240,29984,14040,307098
123,ADFL,70,5,AIZL,25,21,45392,30172,13860,199756
123,ADFL,70,5,RIAL,189,113,45392,30172,13860,145843
124,ADFL,70,5,AIZL,25,21,45836,30336,13560,323215
124,ADFL,70,5,RIAL,189,113,45836,30336,13560,55024
125,ADFL,70,5,AIZL,25,21,45912,30572,13140,383178
125,ADFL,70,5,RIAL,189,113,45912,30572,13140,402101
126,ADFL,70,5,AIZL,25,21,45848,30636,12870,55260
126,ADFL,70,5,RIAL,189,113,45848,30636,12870,109859
127,ADFL,70,5,AIZL,25,21,46808,31124,12510,543560
127,ADFL,70,5,RIAL,189,113,46808,31124,12510,621879
128,ADFL,70,5,AIZL,25,21,48272,31448,11910,76327
128,ADFL,70,5,RIAL,189,113,48272,31448,11910,35032
129,ADFL,70,5,AIZL,25,21,47220,31300,12480,183113
129,ADFL,70,5,RIAL,189,113,47220,31300,12480,197046
130,ADFL,70,5,AIZL,25,21,47872,31284,12150,155308
130,ADFL,70,5,RIAL,189,113,47872,31284,12150,242081
130,ADFL,70,5,AWBL,135,63,47872,31284,12150,153650
131,ADFL,70,5,AIZL,25,21,43812,28396,15270,162766
131,ADFL,70,5,RIAL,189,113,43812,28396,15270,129686
131,ADFL,70,5,URXL,57,180,43812,28396,15270,81946
132,ADFL,70,5,AIZL,25,21,38384,16584,12090,692566
132,ADFL,70,5,RIR,142,129,38384,16584,12090,127273
133,ADFL,70,5,AIZL,25,21,39120,17820,14640,57024
133,ADFL,70,5,RIR,142,129,39120,17820,14640,49881
133,ADFL,70,5,BAGR,154,68,39120,17820,14640,8294
134,ADFL,70,5,RIAL,189,113,46708,30516,12780,212749
134,ADFL,70,5,SMBVL,153,168,46708,30516,12780,100210
135,ADFL,70,5,RIAL,189,113,46712,30612,12570,68389
135,ADFL,70,5,SMBVL,153,168,46712,30612,12570,54490
136,ADFL,70,5,RIAL,189,113,47224,31136,12300,58947
136,ADFL,70,5,SMBVL,153,168,47224,31136,12300,136892
137,ADFL,70,5,RIAL,189,113,47852,31308,12000,61247
137,ADFL,70,5,SMBVL,153,168,47852,31308,12000,149952
138,ADFL,70,5,RIAL,189,113,46604,30856,12510,288755
138,ADFL,70,5,SMBVL,153,168,46604,30856,12510,87564
139,ADFL,70,5,RIAL,189,113,44480,29284,14760,216773
139,ADFL,70,5,URXL,57,180,44480,29284,14760,87283
139,ADFL,70,5,AIYL,127,19,44480,29284,14760,104903
140,ADFL,70,5,RIGL,199,122,42532,26296,16530,1125120
141,ADFL,70,5,RIGL,199,122,41368,22504,17820,179944
141,ADFL,70,5,AVHR,37,54,41368,22504,17820,69655
142,ADFL,70,5,RIGL,199,122,42460,26132,16560,101574
142,ADFL,70,5,OLQVL,118,97,42460,26132,16560,38585
143,ADFR,112,6,AIZR,111,22,39900,24696,3450,364800
144,ADFR,112,6,AIZR,111,22,39856,25000,3450,862080
145,ADFR,112,6,AIZR,111,22,37284,19840,3540,397440
146,ADFR,112,6,AIZR,111,22,38664,21980,3240,72960
147,ADFR,112,6,AIZR,111,22,36768,16456,7530,326323
147,ADFR,112,6,AUAR,145,42,36768,16456,7530,151098
147,ADFR,112,6,RIR,142,129,36768,16456,7530,156177
148,ADFR,112,6,AIZR,111,22,43744,30800,7500,321596
148,ADFR,112,6,RIAR,99,114,43744,30800,7500,365763
149,ADFR,112,6,AIZR,111,22,47400,31864,9510,621487
149,ADFR,112,6,RIAR,99,114,47400,31864,9510,605392
150,ADFR,112,6,AIZR,111,22,44840,30984,8130,194628
150,ADFR,112,6,RIAR,99,114,44840,30984,8130,897388
150,ADFR,112,6,RIH,92,124,44840,30984,8130,73422
151,ADFR,112,6,AIZR,111,22,46224,31316,8880,82330
151,ADFR,112,6,RIAR,99,114,46224,31316,8880,196178
151,ADFR,112,6,SMBVR,18,169,46224,31316,8880,42130
152,ADFR,112,6,AIZR,111,22,37060,18356,4770,260000
152,ADFR,112,6,RIR,142,129,37060,18356,4770,168159
153,ADFR,112,6,AIZR,111,22,37208,20064,3390,238295
153,ADFR,112,6,RIR,142,129,37208,20064,3390,61224
154,ADFR,112,6,AIZR,111,22,43208,30476,7200,57154
154,ADFR,112,6,RIR,142,129,43208,30476,7200,41460
154,ADFR,112,6,RIAR,99,114,43208,30476,7200,135624
155,ADFR,112,6,AIZR,111,22,54984,34044,9720,526385
155,ADFR,112,6,SMBVR,18,169,54984,34044,9720,224334
156,ADFR,112,6,AUAR,145,42,45864,31364,8520,223104
156,ADFR,112,6,RIAR,99,114,45864,31364,8520,237695
157,ADFR,112,6,AUAR,145,42,44840,31168,7980,39914
157,ADFR,112,6,RIAR,99,114,44840,31168,7980,21525
158,ADFR,112,6,AWBR,134,64,46480,31748,8850,585600
159,ADFR,112,6,RIAR,99,114,51636,32900,9660,681600
160,ADFR,112,6,RIAR,99,114,51200,32512,9510,236094
160,ADFR,112,6,SIBVR,192,165,51200,32512,9510,73025
161,ADFR,112,6,RIAR,99,114,51408,32748,9780,57300
161,ADFR,112,6,SMBDR,196,167,51408,32748,9780,55979
162,ADFR,112,6,RIAR,99,114,45752,31176,8400,40878
162,ADFR,112,6,SMBVR,18,169,45752,31176,8400,49361
163,ADFR,112,6,RIGR,22,123,40816,28356,5040,888960
164,ADFR,112,6,RIGR,22,123,40976,28580,5130,570240
165,ADFR,112,6,RIGR,22,123,41100,28744,5250,174720
166,ADFR,112,6,RIGR,22,123,40640,28144,4770,80966
166,ADFR,112,6,OLQVR,94,98,40640,28144,4770,91833
167,ADFR,112,6,RIR,142,129,42736,30264,6690,30695
167,ADFR,112,6,RIAR,99,114,42736,30264,6690,96024
168,ADLL,151,7,ADAL,133,1,42704,22820,17250,110545
168,ADLL,151,7,AIAL,116,11,42704,22820,17250,1402414
169,ADLL,151,7,ADAL,133,1,42980,24320,17100,57298
169,ADLL,151,7,AIAL,116,11,42980,24320,17100,56129
169,ADLL,151,7,AVDR,30,48,42980,24320,17100,52621
169,ADLL,151,7,AIBL,76,13,42980,24320,17100,221789
170,ADLL,151,7,AIAL,116,11,46968,29836,14250,95850
170,ADLL,151,7,AIBL,76,13,46968,29836,14250,90389
171,ADLL,151,7,AIAL,116,11,46520,29596,14370,218251
171,ADLL,151,7,AIBL,76,13,46520,29596,14370,104308
172,ADLL,151,7,AIAL,116,11,45324,28576,15120,60565
172,ADLL,151,7,AIBL,76,13,45324,28576,15120,79594
173,ADLL,151,7,AIAL,116,11,43000,21708,17310,779702
173,ADLL,151,7,AIBL,76,13,43000,21708,17310,364617
174,ADLL,151,7,AIAL,116,11,47232,30096,13860,124537
174,ADLL,151,7,AIBL,76,13,47232,30096,13860,202219
174,ADLL,151,7,ASHL,60,33,47232,30096,13860,82203
175,ADLL,151,7,AIAL,116,11,39880,15336,9420,985477
175,ADLL,151,7,AWCR,15,66,39880,15336,9420,708069
175,ADLL,151,7,ASKL,109,39,39880,15336,9420,176532
176,ADLL,151,7,AIBL,76,13,42804,21440,17040,26956
176,ADLL,151,7,ASEL,78,29,42804,21440,17040,197683
177,ADLL,151,7,AIBL,76,13,43840,27128,15600,116920
177,ADLL,151,7,ASGL,27,31,43840,27128,15600,86599
178,ADLL,151,7,AIBL,76,13,43044,25404,16620,217430
178,ADLL,151,7,ASHL,60,33,43044,25404,16620,64310
178,ADLL,151,7,AVAL,108,43,43044,25404,16620,88809
178,ADLL,151,7,SMBVL,153,168,43044,25404,16620,241929
179,ADLL,151,7,AIBL,76,13,40076,17412,13830,36373
179,ADLL,151,7,ASKL,109,39,40076,17412,13830,61546
180,ADLL,151,7,AIBL,76,13,42536,20736,16560,61447
180,ADLL,151,7,ASKL,109,39,42536,20736,16560,59512
181,ADLL,151,7,AIBL,76,13,42312,20284,16470,63744
181,ADLL,151,7,ASKL,109,39,42312,20284,16470,95616
182,ADLL,151,7,AIBL,76,13,40244,17488,14100,332459
182,ADLL,151,7,ASKL,109,39,40244,17488,14100,180998
182,ADLL,151,7,AWCL,87,65,40244,17488,14100,114381
183,ADLL,151,7,AIBL,76,13,45668,29116,14820,224576
183,ADLL,151,7,AWCL,87,65,45668,29116,14820,364863
184,ADLL,151,7,ASHL,60,33,43740,26952,15240,66962
184,ADLL,151,7,AVAL,108,43,43740,26952,15240,196077
185,ADLL,151,7,ASHL,60,33,43204,26160,15840,21548
185,ADLL,151,7,AVAL,108,43,43204,26160,15840,61011
186,ADLL,151,7,AVAL,108,43,42608,25588,16260,311040
187,ADLL,151,7,AVAL,108,43,42588,25476,16410,215279
187,ADLL,151,7,AVAL,108,43,42588,25476,16410,215279
187,ADLL,151,7,SMBVL,153,168,42588,25476,16410,193440
188,ADLL,151,7,AVAL,108,43,43188,26152,15930,32640
188,ADLL,151,7,SMBVL,153,168,43188,26152,15930,63360
189,ADLL,151,7,AVAL,108,43,43056,26024,16050,90616
189,ADLL,151,7,SMBVL,153,168,43056,26024,16050,55303
190,ADLL,151,7,AVAL,108,43,42608,25292,16680,103768
190,ADLL,151,7,SMBVL,153,168,42608,25292,16680,130471
191,ADLL,151,7,AVAL,108,43,42624,24772,16830,139893
191,ADLL,151,7,SMBVL,153,168,42624,24772,16830,146186
192,ADLL,151,7,AVDL,91,47,40544,17704,14610,751661
192,ADLL,151,7,AVJL,217,55,40544,17704,14610,951378
193,ADLL,151,7,AVDR,30,48,42868,24580,17100,15818
193,ADLL,151,7,AIBL,76,13,42868,24580,17100,189621
194,ADLL,151,7,AVDR,30,48,43560,26596,15810,35314
194,ADLL,151,7,AIBL,76,13,43560,26596,15810,70285
195,ADLL,151,7,AVDR,30,48,43440,26364,15990,147564
195,ADLL,151,7,AIBL,76,13,43440,26364,15990,65555
196,ADLL,151,7,AVDR,30,48,42964,25032,16770,579341
196,ADLL,151,7,AIBL,76,13,42964,25032,16770,136818
197,ADLL,151,7,AVDR,30,48,43508,26588,15690,84934
197,ADLL,151,7,ASHL,60,33,43508,26588,15690,64825
198,ADLL,151,7,AVDR,30,48,41984,23128,16980,283031
198,ADLL,151,7,ASHL,60,33,41984,23128,16980,121006
198,ADLL,151,7,AVAL,108,43,41984,23128,16980,4922
199,ADLL,151,7,AVDR,30,48,43332,26468,15660,266516
199,ADLL,151,7,ASHL,60,33,43332,26468,15660,15775
199,ADLL,151,7,AVAL,108,43,43332,26468,15660,132428
200,ADLL,151,7,AVDR,30,48,42664,23900,16890,152791
200,ADLL,151,7,ASHL,60,33,42664,23900,16890,222290
200,ADLL,151,7,SMBVL,153,168,42664,23900,16890,149077
201,ADLL,151,7,AVDR,30,48,42440,23464,16920,210622
201,ADLL,151,7,ASHL,60,33,42440,23464,16920,19090
201,ADLL,151,7,SMBVL,153,168,42440,23464,16920,83247
202,ADLL,151,7,AVDR,30,48,42360,25152,16170,102720
202,ADLL,151,7,AVAL,108,43,42360,25152,16170,188640
202,ADLL,151,7,AVAL,108,43,42360,25152,16170,188640
203,ADLL,151,7,AVDR,30,48,42304,24952,16140,87963
203,ADLL,151,7,AVAL,108,43,42304,24952,16140,56160
203,ADLL,151,7,AVBL,216,45,42304,24952,16140,55556
204,ADLL,151,7,AVDR,30,48,42108,24932,16320,74621
204,ADLL,151,7,AVJR,215,56,42108,24932,16320,33465
204,ADLL,151,7,AVAL,108,43,42108,24932,16320,26313
205,ADLL,151,7,AVDR,30,48,43752,26956,15180,288920
205,ADLL,151,7,AVJR,215,56,43752,26956,15180,119296
205,ADLL,151,7,PVCL,124,101,43752,26956,15180,39144
206,ADLL,151,7,AVDR,30,48,42720,23976,16770,69259
206,ADLL,151,7,SMBVL,153,168,42720,23976,16770,115060
207,ADLL,151,7,AVEL,214,49,42852,21256,16110,746880
208,ADLL,151,7,AVJR,215,56,43600,26952,15240,144548
208,ADLL,151,7,AVHR,37,54,43600,26952,15240,108891
209,ADLL,151,7,AWBL,135,63,46640,29752,14010,64972
209,ADLL,151,7,AWAL,128,61,46640,29752,14010,115507
210,ADLR,42,8,AIAR,148,12,38256,17180,5790,177086
210,ADLR,42,8,AIBR,187,14,38256,17180,5790,95553
211,ADLR,42,8,AIAR,148,12,41036,24344,3480,1517043
211,ADLR,42,8,AIBR,187,14,41036,24344,3480,1243916
212,ADLR,42,8,AIAR,148,12,41400,26976,4530,476312
212,ADLR,42,8,AIBR,187,14,41400,26976,4530,259047
213,ADLR,42,8,AIAR,148,12,42296,28692,5610,145615
213,ADLR,42,8,AIBR,187,14,42296,28692,5610,124221
213,ADLR,42,8,AVDL,91,47,42296,28692,5610,208761
213,ADLR,42,8,AVDL,91,47,42296,28692,5610,208761
214,ADLR,42,8,AIBR,187,14,46112,31344,7440,369406
214,ADLR,42,8,ASER,140,30,46112,31344,7440,225793
